Geneid	male_24m_2	male_24m_1	male_3m_5	male_24m_7	male_3m_6	male_3m_3	male_24m_4
ENSMUSG00000137459	16	0	18	4	0	14	6
ENSMUSG00000071176	120	278	237	275	368	86	181
ENSMUSG00000090024	5	2	3	2	0	0	0
ENSMUSG00000120967	3	13	3	3	2	0	5
ENSMUSG00000130685	3	0	2	2	4	2	2
ENSMUSG00000055675	121	254	163	313	293	42	174
ENSMUSG00000098322	17	4	12	0	6	3	13
ENSMUSG00000102615	10	23	24	32	11	18	28
ENSMUSG00000120485	2	0	0	2	0	3	4
ENSMUSG00000049008	13	0	3	1	6	15	12
ENSMUSG00000109871	2	1	5	0	10	11	2
ENSMUSG00000109965	6	19	9	3	2	8	9
ENSMUSG00000126973	2	11	2	3	6	2	7
ENSMUSG00000031461	589	3536	264	1869	1326	284	3110
ENSMUSG00000127012	0	0	0	0	0	0	0
ENSMUSG00000083000	0	0	2	0	4	0	6
ENSMUSG00000126903	0	3	0	3	0	6	4
ENSMUSG00000110286	13	5	21	2	0	13	9
ENSMUSG00000123686	1	3	4	1	5	7	11
ENSMUSG00000137289	1	3	5	0	0	3	1
ENSMUSG00000109886	2	9	5	1	4	7	14
ENSMUSG00000077503	0	0	0	0	0	2	0
ENSMUSG00000129798	16	8	19	6	6	10	15
ENSMUSG00000129765	1	0	3	1	0	4	7
ENSMUSG00000140756	18	15	32	11	25	32	22
ENSMUSG00000109748	3	14	14	10	8	17	15
ENSMUSG00000129164	7	14	19	5	11	31	23
ENSMUSG00002076229	1	0	0	0	0	0	0
ENSMUSG00002076067	0	0	0	0	0	0	1
ENSMUSG00002076692	0	0	0	0	0	0	0
ENSMUSG00000110288	0	0	1	0	2	0	0
ENSMUSG00000109839	5	5	30	0	14	5	8
ENSMUSG00000139579	12	9	14	3	0	11	9
ENSMUSG00000110356	6	0	9	3	10	11	14
ENSMUSG00000110392	15	18	11	4	22	2	14
ENSMUSG00000110217	1	1	5	0	3	5	4
ENSMUSG00000110201	23	8	45	6	4	13	39
ENSMUSG00000126541	7	7	9	0	4	3	9
ENSMUSG00000109757	2	16	18	7	4	19	3
ENSMUSG00000060924	277	342	433	317	300	336	514
ENSMUSG00000143775	0	4	5	5	0	2	7
ENSMUSG00000093142	1	3	3	0	0	0	5
ENSMUSG00000085150	10	8	22	8	9	4	3
ENSMUSG00000087363	51	74	77	41	41	55	80
ENSMUSG00000109616	22	16	30	4	3	34	65
ENSMUSG00000122043	32	23	46	15	11	21	40
ENSMUSG00000110132	13	9	10	4	7	7	26
ENSMUSG00000087892	7	7	6	3	3	5	4
ENSMUSG00000109625	79	111	98	78	40	119	105
ENSMUSG00000124440	1	0	9	0	1	4	8
ENSMUSG00000128751	13	23	32	13	8	21	34
ENSMUSG00000134751	3	0	11	1	4	10	9
ENSMUSG00000141855	15	18	26	8	12	17	16
ENSMUSG00000126451	8	1	33	8	2	6	32
ENSMUSG00000088320	0	0	1	0	3	3	3
ENSMUSG00000110056	7	3	33	5	7	23	23
ENSMUSG00000141198	20	34	60	25	15	26	44
ENSMUSG00000141239	0	3	5	1	1	3	5
ENSMUSG00000077675	0	0	6	1	3	0	3
ENSMUSG00000141280	1	0	0	0	0	5	4
ENSMUSG00000125824	12	19	10	6	19	14	26
ENSMUSG00000039842	197	500	581	987	934	287	436
ENSMUSG00000077287	0	0	0	0	2	0	1
ENSMUSG00000087300	11	16	40	22	24	17	34
ENSMUSG00000090334	3	0	27	3	6	1	12
ENSMUSG00000031465	99	214	335	291	338	90	192
ENSMUSG00000120062	20	42	62	49	57	49	29
ENSMUSG00000031467	261	710	737	1376	983	275	541
ENSMUSG00000109784	17	22	45	28	34	26	67
ENSMUSG00000110530	1	0	4	0	3	3	6
ENSMUSG00000110651	1	0	10	0	1	0	11
ENSMUSG00000039814	47	73	114	122	111	37	35
ENSMUSG00000088420	0	0	0	0	0	0	0
ENSMUSG00000144066	55	44	97	91	97	46	139
ENSMUSG00000053678	0	4	6	0	3	14	11
ENSMUSG00000053695	3	0	5	0	2	1	4
ENSMUSG00000053790	0	0	3	0	3	3	1
ENSMUSG00000080726	8	10	9	12	27	20	34
ENSMUSG00000061847	0	3	0	0	0	1	10
ENSMUSG00000043787	12	8	33	4	13	5	8
ENSMUSG00000052554	3	13	5	2	5	4	10
ENSMUSG00000059463	14	6	19	7	7	12	38
ENSMUSG00000110641	7	8	9	6	3	13	14
ENSMUSG00000079842	0	0	12	0	0	1	4
ENSMUSG00000110542	48	44	76	27	17	66	112
ENSMUSG00000125196	0	0	0	0	0	0	0
ENSMUSG00000046354	0	3	1	0	0	5	1
ENSMUSG00000059230	13	6	6	3	6	2	10
ENSMUSG00000136639	3	2	6	0	1	2	4
ENSMUSG00000081163	0	0	0	0	0	0	0
ENSMUSG00000050756	5	1	4	5	0	5	3
ENSMUSG00000071169	3	0	5	0	2	2	4
ENSMUSG00000039785	7	0	5	1	0	2	2
ENSMUSG00000081901	5	9	4	4	5	1	9
ENSMUSG00000039775	4	3	8	1	8	0	6
ENSMUSG00000081154	0	0	0	0	0	0	0
ENSMUSG00000121660	0	0	0	0	0	0	0
ENSMUSG00000082710	0	3	2	0	0	0	1
ENSMUSG00000133775	1	0	2	0	4	0	0
ENSMUSG00000031471	1	1	9	0	0	1	1
ENSMUSG00000080894	7	2	6	4	5	9	15
ENSMUSG00000081094	9	20	12	34	29	7	17
ENSMUSG00002075262	0	0	0	0	0	0	0
ENSMUSG00000037790	1	0	0	0	6	4	3
ENSMUSG00000082650	18	10	14	5	7	11	23
ENSMUSG00000136811	2	9	8	2	8	5	10
ENSMUSG00002075907	0	0	0	0	0	0	0
ENSMUSG00000083218	13	0	14	2	1	14	14
ENSMUSG00000081920	5	10	3	0	2	13	7
ENSMUSG00000110463	23	16	50	13	30	38	30
ENSMUSG00000140077	143	207	220	124	183	135	228
ENSMUSG00000087153	0	0	0	0	0	0	0
ENSMUSG00000110531	6	0	4	0	3	0	5
ENSMUSG00000096265	23	20	26	3	16	37	24
ENSMUSG00000127935	3	0	2	1	0	6	7
ENSMUSG00000120747	120	174	260	205	202	172	221
ENSMUSG00000110669	7	4	2	1	10	0	5
ENSMUSG00000121345	242	303	378	358	372	282	424
ENSMUSG00000071793	0	0	0	0	0	0	0
ENSMUSG00000110637	1	2	8	2	1	2	10
ENSMUSG00000074449	22	37	21	13	15	64	68
ENSMUSG00000127596	1	2	5	0	2	0	1
ENSMUSG00000127694	8	0	0	0	11	2	1
ENSMUSG00000121492	178	245	300	275	232	202	323
ENSMUSG00000071796	1	0	0	0	0	0	0
ENSMUSG00000127510	0	6	3	0	6	11	1
ENSMUSG00000110591	52	38	34	34	23	65	79
ENSMUSG00000127824	11	3	10	4	2	9	21
ENSMUSG00000110460	4	0	9	0	0	2	4
ENSMUSG00000127739	8	3	4	2	7	6	16
ENSMUSG00000110649	0	0	0	0	0	0	0
ENSMUSG00000110589	0	1	5	0	0	2	5
ENSMUSG00000127785	6	2	8	0	6	2	5
ENSMUSG00000094421	1	2	1	0	4	3	7
ENSMUSG00000127554	4	3	12	2	1	3	9
ENSMUSG00000127862	0	0	0	0	0	0	2
ENSMUSG00000127641	6	0	12	8	0	11	7
ENSMUSG00000144212	170	294	264	383	370	175	305
ENSMUSG00000110458	0	0	0	0	0	0	0
ENSMUSG00000096401	0	0	0	0	0	0	0
ENSMUSG00000129243	14	19	13	3	7	20	28
ENSMUSG00000120442	132	148	247	211	229	100	233
ENSMUSG00000095766	4	4	11	2	3	7	6
ENSMUSG00000095403	0	0	0	0	0	0	0
ENSMUSG00000129357	1	17	9	14	8	12	7
ENSMUSG00000110574	5	0	11	0	6	0	1
ENSMUSG00000095294	21	26	23	10	2	23	30
ENSMUSG00000129325	0	1	0	1	0	0	0
ENSMUSG00000124606	0	0	0	1	0	0	0
ENSMUSG00000138030	11	4	22	11	4	7	36
ENSMUSG00000110699	0	0	0	0	0	0	0
ENSMUSG00000096890	0	3	2	0	2	2	14
ENSMUSG00000094534	20	7	23	5	6	27	31
ENSMUSG00000093800	29	16	84	20	26	52	82
ENSMUSG00000074454	11	14	9	0	10	6	22
ENSMUSG00000082976	10	10	21	13	8	25	30
ENSMUSG00000071165	1	13	9	0	2	11	6
ENSMUSG00000079120	0	0	7	2	4	1	1
ENSMUSG00000074447	0	0	1	0	6	0	4
ENSMUSG00000118967	1	0	0	0	0	0	0
ENSMUSG00000074446	3	0	1	0	0	0	3
ENSMUSG00000061845	9	4	9	1	0	7	17
ENSMUSG00000087663	6	6	8	5	2	4	5
ENSMUSG00000094687	2	0	6	3	1	15	8
ENSMUSG00000085898	3	4	0	4	0	3	3
ENSMUSG00000061958	3	12	20	3	4	7	21
ENSMUSG00000119855	1	0	2	0	1	0	5
ENSMUSG00000085173	18	14	23	10	42	74	50
ENSMUSG00000083509	2	0	0	0	2	0	0
ENSMUSG00000074444	5	8	16	2	3	12	12
ENSMUSG00000074443	2	2	1	0	2	12	5
ENSMUSG00000119310	0	1	0	0	0	0	0
ENSMUSG00000123216	13	14	23	4	15	26	15
ENSMUSG00000074442	1	1	1	0	0	3	0
ENSMUSG00000079116	6	7	14	0	2	8	23
ENSMUSG00000123112	1	0	0	0	3	0	1
ENSMUSG00000094321	3	0	10	0	2	0	4
ENSMUSG00000123370	0	2	5	0	3	5	7
ENSMUSG00000095328	0	0	0	0	0	0	0
ENSMUSG00000080722	0	0	0	0	0	0	0
ENSMUSG00000082957	21	13	24	13	10	30	24
ENSMUSG00000074441	0	4	1	9	0	5	8
ENSMUSG00000094180	2	0	1	1	0	2	2
ENSMUSG00000074440	0	0	10	0	2	2	0
ENSMUSG00000074439	1	0	7	0	5	0	2
ENSMUSG00000083251	2	3	2	2	2	0	6
ENSMUSG00000082211	3	0	3	0	1	0	6
ENSMUSG00000074437	5	0	25	2	1	11	8
ENSMUSG00000119513	0	3	5	0	1	5	2
ENSMUSG00000084377	13	14	37	14	7	40	52
ENSMUSG00000082918	0	0	0	0	0	0	0
ENSMUSG00000096295	0	0	0	0	0	0	0
ENSMUSG00000094362	0	1	1	0	0	0	0
ENSMUSG00000094662	0	0	1	0	0	0	2
ENSMUSG00000084344	0	0	4	0	3	0	0
ENSMUSG00000123408	0	0	6	0	0	0	5
ENSMUSG00000074436	0	0	0	0	0	0	0
ENSMUSG00000083106	0	0	1	0	0	3	0
ENSMUSG00000079114	2	3	1	0	1	0	4
ENSMUSG00000119166	0	0	0	0	0	0	0
ENSMUSG00000081321	40	8	26	7	16	29	40
ENSMUSG00000095925	0	0	0	0	0	0	2
ENSMUSG00000095066	1	0	1	0	0	0	0
ENSMUSG00000094818	0	3	1	0	0	1	0
ENSMUSG00000075934	0	1	0	0	0	3	1
ENSMUSG00000065956	0	4	0	0	0	0	0
ENSMUSG00000083987	0	0	0	0	0	0	0
ENSMUSG00000074434	0	2	4	4	1	1	4
ENSMUSG00000084041	0	0	0	0	0	0	0
ENSMUSG00000079113	3	0	4	1	0	1	6
ENSMUSG00001118671	1	0	1	0	2	1	0
ENSMUSG00000082323	10	10	14	1	1	10	12
ENSMUSG00000060070	7	2	2	0	1	3	2
ENSMUSG00000084366	0	0	4	0	3	3	3
ENSMUSG00000060208	3	0	0	0	0	1	5
ENSMUSG00000063206	8	3	15	0	0	10	14
ENSMUSG00000123287	2	0	7	2	6	0	7
ENSMUSG00000082859	6	0	2	3	6	5	8
ENSMUSG00000095813	0	0	0	0	0	0	0
ENSMUSG00000058618	2	9	15	2	2	4	1
ENSMUSG00000119464	0	3	2	0	0	2	1
ENSMUSG00000081668	0	18	7	6	8	5	11
ENSMUSG00000096340	2	4	1	0	0	3	2
ENSMUSG00000064213	14	6	14	4	5	8	17
ENSMUSG00000084254	3	1	5	1	1	2	9
ENSMUSG00000123327	10	8	11	1	3	1	21
ENSMUSG00000123250	1	5	6	0	15	4	23
ENSMUSG00000044748	10	13	18	1	3	4	21
ENSMUSG00000082698	4	0	6	0	5	5	8
ENSMUSG00000058568	7	2	11	0	3	13	4
ENSMUSG00000006570	6	12	3	3	10	7	17
ENSMUSG00000044743	0	7	8	4	6	7	3
ENSMUSG00000047390	0	0	1	0	1	10	8
ENSMUSG00000045337	9	2	4	3	3	9	12
ENSMUSG00000110616	22	19	38	10	6	21	44
ENSMUSG00000048500	1	2	1	0	0	1	3
ENSMUSG00000110681	0	0	0	1	1	10	1
ENSMUSG00000058052	9	10	15	4	5	2	1
ENSMUSG00000044222	2	1	4	0	4	2	11
ENSMUSG00000130688	23	8	25	20	12	25	26
ENSMUSG00000079112	22	2	15	0	0	13	21
ENSMUSG00000017049	2	0	10	3	3	7	16
ENSMUSG00000006567	95	287	196	381	331	114	258
ENSMUSG00000063362	147	385	281	554	564	78	291
ENSMUSG00000037738	19	15	43	13	20	29	73
ENSMUSG00000031478	43	79	57	66	117	82	73
ENSMUSG00000037725	173	403	491	861	667	177	239
ENSMUSG00000031479	212	616	516	940	798	136	447
ENSMUSG00000031480	69	150	144	67	125	20	83
ENSMUSG00000090007	3	3	0	0	0	8	3
ENSMUSG00000136517	2	0	1	0	0	2	6
ENSMUSG00000031481	30	28	77	26	39	58	110
ENSMUSG00000031482	147	316	240	457	487	59	284
ENSMUSG00000099825	6	4	15	9	0	0	13
ENSMUSG00000110193	1	2	6	3	1	0	5
ENSMUSG00000109938	2	0	8	3	0	6	6
ENSMUSG00000120300	9	19	22	12	11	8	28
ENSMUSG00000110129	0	0	0	0	0	0	0
ENSMUSG00000031533	56	178	184	199	207	55	117
ENSMUSG00000097042	21	48	50	58	29	38	91
ENSMUSG00000129620	11	5	23	2	12	28	22
ENSMUSG00000031534	134	326	140	471	301	63	231
ENSMUSG00000037656	406	1254	1018	1393	1421	377	707
ENSMUSG00000008892	596	1755	1419	2786	2026	542	1489
ENSMUSG00000142282	19	23	58	46	32	36	57
ENSMUSG00000031535	7	5	12	3	21	4	15
ENSMUSG00000031536	161	482	338	462	464	192	386
ENSMUSG00000031537	833	1691	1749	3038	2316	572	1285
ENSMUSG00000085199	6	0	4	4	3	0	1
ENSMUSG00000138758	0	0	0	0	0	0	0
ENSMUSG00000125827	10	0	13	4	16	14	7
ENSMUSG00000031538	84	226	375	88	384	130	184
ENSMUSG00000031539	63	251	136	240	180	39	144
ENSMUSG00000054822	11	7	28	10	18	21	19
ENSMUSG00000125621	3	3	0	6	8	0	11
ENSMUSG00000089484	0	2	0	0	0	0	1
ENSMUSG00000125693	7	5	8	8	14	19	9
ENSMUSG00000125657	6	0	18	2	6	2	0
ENSMUSG00000031540	450	805	949	1500	1476	406	793
ENSMUSG00000109652	87	171	240	190	175	97	178
ENSMUSG00000109793	0	0	4	1	6	6	7
ENSMUSG00000031543	756	1317	1482	2908	2839	617	1927
ENSMUSG00000120972	14	16	78	75	35	40	39
ENSMUSG00000142061	5	12	11	20	21	17	53
ENSMUSG00000142101	2	5	12	7	24	10	22
ENSMUSG00002075072	2	4	9	11	6	0	17
ENSMUSG00000083285	0	13	19	16	4	10	11
ENSMUSG00000086741	4	13	19	21	25	8	28
ENSMUSG00000070084	0	0	2	1	0	0	7
ENSMUSG00000106471	0	0	0	0	0	0	0
ENSMUSG00000063672	7	1	12	0	16	18	13
ENSMUSG00000138420	9	0	1	2	1	0	0
ENSMUSG00000123101	2	2	8	0	2	3	2
ENSMUSG00000031545	364	888	851	1977	1368	303	770
ENSMUSG00000103925	2	10	2	2	0	0	6
ENSMUSG00000031546	141	427	480	849	785	123	270
ENSMUSG00000139906	5	8	11	6	8	12	14
ENSMUSG00000015341	537	1306	1525	2437	2037	628	1104
ENSMUSG00000110256	7	4	17	14	11	4	10
ENSMUSG00000139947	0	0	3	0	0	4	2
ENSMUSG00000139986	9	5	13	0	9	6	22
ENSMUSG00000128535	13	7	29	7	8	9	18
ENSMUSG00000077399	0	0	0	0	0	0	0
ENSMUSG00000138076	13	8	7	0	8	20	20
ENSMUSG00000137065	5	0	3	1	11	14	8
ENSMUSG00000137031	12	2	13	12	5	17	11
ENSMUSG00000031548	123	252	137	430	226	51	176
ENSMUSG00000128067	2	0	3	0	0	2	1
ENSMUSG00000133125	0	2	0	0	0	4	6
ENSMUSG00000142885	12	18	22	0	4	25	19
ENSMUSG00000136792	5	5	17	1	2	2	6
ENSMUSG00000037492	78	69	128	52	32	82	94
ENSMUSG00000109413	24	8	10	0	8	14	24
ENSMUSG00000109158	20	3	7	4	16	7	26
ENSMUSG00000122362	0	4	10	0	3	5	10
ENSMUSG00000122426	1	7	3	2	7	0	11
ENSMUSG00000053979	17	9	31	6	16	16	30
ENSMUSG00000109419	105	95	100	51	82	112	164
ENSMUSG00000122391	4	0	6	0	6	14	1
ENSMUSG00000109299	7	6	14	11	9	5	13
ENSMUSG00000135094	4	4	7	2	0	6	2
ENSMUSG00000133863	0	0	5	0	0	0	0
ENSMUSG00000133821	4	3	16	0	4	6	4
ENSMUSG00000109141	18	17	26	13	34	35	42
ENSMUSG00000097654	28	10	25	0	9	8	11
ENSMUSG00000129592	11	4	7	4	1	7	19
ENSMUSG00000056313	28	152	90	84	152	43	82
ENSMUSG00000129553	14	5	15	15	7	11	33
ENSMUSG00000108820	5	5	13	0	0	2	11
ENSMUSG00000125984	1	0	1	0	2	2	1
ENSMUSG00000109237	0	2	6	0	0	0	0
ENSMUSG00000131625	5	1	25	2	3	6	1
ENSMUSG00000031549	27	11	27	15	10	35	15
ENSMUSG00000031551	24	11	21	5	7	17	34
ENSMUSG00000031552	33	25	65	24	17	31	52
ENSMUSG00000133779	6	7	8	0	1	4	5
ENSMUSG00000031553	34	35	55	12	37	59	81
ENSMUSG00000089302	0	0	2	0	0	3	5
ENSMUSG00000110225	19	22	42	20	12	29	28
ENSMUSG00000127225	3	1	9	3	0	2	9
ENSMUSG00000031554	16	36	32	20	29	46	69
ENSMUSG00000037437	24	28	49	18	14	36	49
ENSMUSG00000127209	8	8	4	0	3	0	12
ENSMUSG00002076653	0	0	0	2	0	0	0
ENSMUSG00000031555	370	1207	852	1557	1106	163	774
ENSMUSG00000031556	270	694	572	1109	980	181	503
ENSMUSG00000037406	16	54	13	33	97	15	34
ENSMUSG00000086289	1	2	2	0	9	0	2
ENSMUSG00000031557	535	1268	1471	2123	2273	359	889
ENSMUSG00000123186	7	4	5	11	16	8	1
ENSMUSG00000110148	39	57	67	84	85	73	70
ENSMUSG00000123221	0	0	0	2	1	0	0
ENSMUSG00000109684	4	6	17	12	31	12	5
ENSMUSG00000123151	6	3	4	4	0	7	4
ENSMUSG00000131886	4	3	12	2	1	12	0
ENSMUSG00000065954	1498	3200	3684	6398	4816	1273	2509
ENSMUSG00000099142	0	0	0	0	0	0	0
ENSMUSG00000140738	5	4	1	2	0	2	3
ENSMUSG00000125035	11	3	2	2	0	0	4
ENSMUSG00000110140	22	35	52	16	15	33	30
ENSMUSG00000125079	5	0	9	3	7	11	5
ENSMUSG00000132623	6	0	9	0	3	5	2
ENSMUSG00000110110	64	24	108	21	12	46	63
ENSMUSG00000121846	0	1	9	2	0	4	5
ENSMUSG00000110172	0	0	0	0	0	0	0
ENSMUSG00000110017	28	9	24	17	6	21	9
ENSMUSG00000074412	2	4	1	4	0	0	0
ENSMUSG00000031565	1506	5089	2794	2304	5295	886	2801
ENSMUSG00000126177	18	39	21	4	16	18	34
ENSMUSG00000086134	4	19	13	3	2	14	5
ENSMUSG00000037363	108	180	207	202	224	115	172
ENSMUSG00000110038	11	9	27	28	9	9	30
ENSMUSG00000043794	50	34	37	50	46	42	63
ENSMUSG00000054823	798	1526	1795	2691	2702	676	1391
ENSMUSG00000139525	0	0	0	0	4	0	5
ENSMUSG00002075554	0	0	0	1	1	0	0
ENSMUSG00000088037	2	4	13	4	5	9	9
ENSMUSG00000137253	13	16	34	34	35	20	66
ENSMUSG00002076327	17	19	14	31	31	9	6
ENSMUSG00000110088	24	54	54	63	37	61	51
ENSMUSG00000109679	26	15	39	29	50	32	29
ENSMUSG00000031570	245	495	575	794	902	272	452
ENSMUSG00000061313	247	603	589	798	885	309	681
ENSMUSG00000110127	37	20	36	12	26	36	43
ENSMUSG00000091514	25	22	31	58	29	9	58
ENSMUSG00000037316	274	354	350	503	475	215	294
ENSMUSG00000037296	100	285	254	525	342	122	223
ENSMUSG00000134399	7	15	10	22	6	11	29
ENSMUSG00000031574	75	91	98	145	86	43	105
ENSMUSG00000031575	397	842	840	1810	1309	286	747
ENSMUSG00000031576	17	23	47	11	27	34	40
ENSMUSG00000122622	4	0	2	4	1	2	0
ENSMUSG00000037260	502	1190	794	2083	1189	228	581
ENSMUSG00000037251	78	224	254	233	234	64	184
ENSMUSG00000133335	12	0	12	11	6	0	3
ENSMUSG00000015994	390	946	928	1761	1589	322	817
ENSMUSG00000037234	820	1614	1560	1836	2045	903	1551
ENSMUSG00000110183	1	1	4	0	1	0	4
ENSMUSG00000109640	45	94	116	96	72	46	92
ENSMUSG00000085437	7	11	15	14	20	12	20
ENSMUSG00000013878	167	364	351	538	444	204	289
ENSMUSG00000109850	0	0	0	0	0	0	0
ENSMUSG00000110120	6	24	30	24	21	4	30
ENSMUSG00000122955	0	0	0	0	1	0	1
ENSMUSG00000110317	66	82	115	105	124	78	80
ENSMUSG00000037214	60	133	191	258	230	58	129
ENSMUSG00000124426	18	2	5	2	7	1	4
ENSMUSG00002074872	0	1	7	0	1	5	3
ENSMUSG00000118460	6	10	1	0	3	5	9
ENSMUSG00002075170	0	0	0	1	2	0	0
ENSMUSG00000110075	5	4	4	5	0	0	5
ENSMUSG00000110417	6	15	18	4	7	2	13
ENSMUSG00000131324	6	8	0	0	0	7	3
ENSMUSG00000141741	1	3	10	0	9	26	20
ENSMUSG00000110229	20	9	41	18	14	30	18
ENSMUSG00000109682	5	2	11	13	12	5	7
ENSMUSG00000133031	1	4	4	0	0	4	1
ENSMUSG00000109961	47	10	38	12	11	22	36
ENSMUSG00000110383	2	10	6	0	0	1	15
ENSMUSG00000143638	4	4	5	1	2	3	8
ENSMUSG00000141660	4	0	12	0	12	1	3
ENSMUSG00000110222	45	31	29	20	14	18	66
ENSMUSG00000130118	1	4	8	4	0	3	19
ENSMUSG00000110351	2	0	1	0	0	0	0
ENSMUSG00000110338	29	2	23	11	4	31	31
ENSMUSG00000109680	38	37	75	47	59	43	73
ENSMUSG00000132171	7	19	18	5	6	10	15
ENSMUSG00000109689	1	3	5	6	0	5	8
ENSMUSG00000130034	20	21	24	23	44	15	31
ENSMUSG00000110297	0	0	0	0	0	0	0
ENSMUSG00000100335	26	6	31	6	15	20	26
ENSMUSG00000132851	8	1	4	2	2	3	5
ENSMUSG00000138219	7	6	20	7	3	23	29
ENSMUSG00000120055	8	13	18	15	11	12	32
ENSMUSG00000110345	0	0	0	0	4	0	8
ENSMUSG00000124892	0	0	0	0	0	0	0
ENSMUSG00000085795	111	407	228	444	400	86	254
ENSMUSG00000109954	0	0	0	0	0	0	0
ENSMUSG00000130109	7	8	9	0	4	4	4
ENSMUSG00000130201	17	9	16	20	2	5	12
ENSMUSG00000109621	9	2	8	1	6	10	18
ENSMUSG00000109603	21	31	9	2	2	12	17
ENSMUSG00000123733	27	7	20	13	17	11	14
ENSMUSG00000110081	0	0	0	0	0	0	0
ENSMUSG00000031483	344	890	822	1731	1191	194	668
ENSMUSG00000091154	18	11	7	16	5	7	25
ENSMUSG00000031485	296	588	625	1032	743	206	541
ENSMUSG00000031486	58	179	95	134	163	47	142
ENSMUSG00000122522	8	17	9	12	13	1	17
ENSMUSG00000031487	17	111	110	146	145	58	114
ENSMUSG00000031488	219	427	406	830	708	98	353
ENSMUSG00000097262	2	1	7	7	6	4	12
ENSMUSG00000109589	6	0	7	8	6	3	9
ENSMUSG00000109719	9	7	17	2	16	12	19
ENSMUSG00000142592	4	16	10	12	3	2	19
ENSMUSG00000039720	10	5	12	0	2	9	20
ENSMUSG00000127201	4	0	1	4	2	1	5
ENSMUSG00000031489	12	2	9	30	12	12	13
ENSMUSG00000109674	25	18	16	17	15	12	16
ENSMUSG00000130026	0	2	8	0	1	5	1
ENSMUSG00000031490	137	362	261	634	440	110	236
ENSMUSG00000129906	0	2	5	5	5	0	3
ENSMUSG00000109953	5	3	14	3	8	10	7
ENSMUSG00000130114	0	0	8	0	0	1	2
ENSMUSG00000110154	2	2	6	0	2	2	0
ENSMUSG00000129988	4	9	24	2	2	12	27
ENSMUSG00000130068	12	13	5	0	1	1	7
ENSMUSG00000071138	42	20	37	14	36	33	57
ENSMUSG00000031492	54	44	50	20	29	40	111
ENSMUSG00000031491	13	16	32	0	8	12	34
ENSMUSG00000118763	3	5	6	3	3	2	10
ENSMUSG00000110333	66	80	85	34	34	95	161
ENSMUSG00000063932	2	7	1	0	2	2	0
ENSMUSG00000074404	0	10	2	2	0	3	10
ENSMUSG00002076572	0	0	0	0	0	0	0
ENSMUSG00000064882	1	0	2	2	0	0	6
ENSMUSG00000129987	14	3	10	2	5	8	27
ENSMUSG00000131813	2	20	8	3	7	11	34
ENSMUSG00000110343	6	3	37	1	3	5	7
ENSMUSG00000110372	8	0	0	0	0	1	4
ENSMUSG00000109657	3	16	10	0	0	5	20
ENSMUSG00000098056	16	5	15	6	13	7	13
ENSMUSG00000139276	4	7	15	2	3	4	21
ENSMUSG00000126439	13	8	20	11	13	13	20
ENSMUSG00000139047	3	7	8	3	2	5	16
ENSMUSG00000136173	12	3	1	3	1	5	4
ENSMUSG00000110322	17	2	29	17	11	12	35
ENSMUSG00000109794	3	10	11	4	0	6	9
ENSMUSG00000097776	20	24	64	17	10	32	73
ENSMUSG00000063626	120	184	186	38	161	140	270
ENSMUSG00000109874	46	4	37	8	17	46	50
ENSMUSG00000110263	39	19	58	28	37	31	57
ENSMUSG00000109648	43	38	42	22	23	34	79
ENSMUSG00000110180	3	10	13	6	5	5	13
ENSMUSG00000110331	9	1	17	3	10	3	8
ENSMUSG00000123852	14	10	18	6	18	13	20
ENSMUSG00000124481	4	5	8	1	1	9	13
ENSMUSG00000123534	5	0	3	3	0	5	7
ENSMUSG00000109666	21	21	39	16	8	36	53
ENSMUSG00000109597	0	2	0	0	2	0	0
ENSMUSG00000121403	19	26	48	24	16	51	64
ENSMUSG00000109586	0	0	0	0	0	0	0
ENSMUSG00000110006	13	3	19	12	15	12	22
ENSMUSG00000110223	6	7	12	0	6	13	11
ENSMUSG00000123311	18	9	35	10	23	16	35
ENSMUSG00000097044	13	2	6	8	7	17	10
ENSMUSG00000133081	19	46	66	17	38	49	71
ENSMUSG00000133123	6	0	8	1	0	0	8
ENSMUSG00000133157	3	2	0	0	0	0	1
ENSMUSG00000133561	1	4	10	0	0	4	5
ENSMUSG00000109614	9	2	6	0	0	2	3
ENSMUSG00000142760	2	12	0	0	2	1	5
ENSMUSG00000129216	4	0	4	0	2	5	6
ENSMUSG00000039661	26	162	15	149	137	27	180
ENSMUSG00000123309	7	3	8	1	2	5	2
ENSMUSG00000039328	87	150	203	163	193	120	220
ENSMUSG00000123353	14	3	10	2	1	1	19
ENSMUSG00000088252	0	0	0	0	0	0	0
ENSMUSG00000031577	138	260	275	501	353	102	232
ENSMUSG00000031578	72	192	119	323	216	58	121
ENSMUSG00000122883	1	0	0	0	0	1	0
ENSMUSG00000046152	93	168	115	128	161	81	158
ENSMUSG00000083588	3	0	4	0	2	0	4
ENSMUSG00000110133	6	4	12	0	0	0	20
ENSMUSG00000109915	10	2	12	3	4	24	7
ENSMUSG00000109705	1	2	1	9	2	2	4
ENSMUSG00000118533	6	2	9	0	3	12	3
ENSMUSG00000109605	3	2	17	7	7	17	17
ENSMUSG00000142075	24	16	23	2	30	11	24
ENSMUSG00002075490	1	0	3	0	0	5	3
ENSMUSG00000110329	41	67	90	24	23	42	76
ENSMUSG00000122976	2	4	8	0	0	1	3
ENSMUSG00002075742	0	0	2	0	2	2	2
