gene_id	SRR9126859	SRR9126934	SRR9127063	SRR9127293	SRR9127308	SRR9127357	SRR9127396
ENSMUSG00000130177.1	2.631085	1.571996	6.081095	2.7439	2.603986	3.942108	5.130027
ENSMUSG00000130178.1	0	0.179645	0	0.364369	0	0	0.831449
ENSMUSG00000130179.1	0.707612	1.099168	1.698945	0.52029	0.164866	0.734024	3.834156
ENSMUSG00000130180.1	0.312519	0	1.106799	0.281266	0	0	0.623553
ENSMUSG00000130181.1	0.771125	0	0	0	0	0.132432	0
ENSMUSG00000130182.1	0.875078	0	1.058421	0.320057	0	0	0
ENSMUSG00000130183.1	0.384323	2.658735	0	0	1.228777	0	9.273484
ENSMUSG00000130184.1	0.570753	0	0.323859	0	0.583331	0	0.331168
ENSMUSG00000130185.1	2.393484	3.150662	2.954898	1.450527	0	1.020834	5.373266
ENSMUSG00000130186.1	0.575275	0.755563	0.601764	0	0	0.886642	2.068768
ENSMUSG00000130187.1	0.638448	0	0.714522	0	0	0.183658	0.563948
ENSMUSG00000130188.1	0.106914	0	0	0.024139	0	0.016918	0
ENSMUSG00000130189.1	0.080268	0.055177	0.120917	0	0.060433	0.038074	0.032319
ENSMUSG00000130190.1	0.280003	0.188465	0.206628	0.092913	0.051008	0.022205	0.202409
ENSMUSG00000130191.1	0	0	0	0	0	0	0
ENSMUSG00000130192.1	0.283714	0	0.744816	0	0	0	0
ENSMUSG00000130193.1	0.223447	0.91125	1.152558	0.739371	2.051089	0	1.053342
ENSMUSG00000130194.1	0.60423	0	0.788504	0	0.307222	0.531268	1.168357
ENSMUSG00000130195.1	2.277123	0	0	0	0	0	2.396653
ENSMUSG00000130196.1	1.916489	1.580685	6.521772	2.531231	1.650851	1.718497	4.681347
ENSMUSG00000130197.1	0.595053	0	1.833433	0	0.190947	0.465424	1.376069
ENSMUSG00000130198.1	0.994598	0.524048	0	0.189734	0.31685	0.51589	0.295823
ENSMUSG00000130199.1	0.29184	0	0.120909	0.113087	0	0.073085	0.39162
ENSMUSG00000130200.1	0.581745	0	0.731242	0.628346	0	0	0.540324
ENSMUSG00000130201.1	27.05786	26.219575	27.496699	19.79184	19.079912	16.113631	48.939741
ENSMUSG00000130202.1	0	0	1.30286	0.430325	0	0.646843	0.482878
ENSMUSG00000130203.1	3.501348	2.375382	4.347876	1.055384	2.814663	2.21264	6.079136
ENSMUSG00000130204.1	1.712297	1.332543	1.031319	0.056563	0.652997	0.073222	1.041608
ENSMUSG00000130205.1	0.112253	1.134159	0	0	0	0	1.214957
ENSMUSG00000130206.1	0.892385	1.463285	0.545425	0.18673	0.676813	0.385652	1.319122
ENSMUSG00000130207.1	0	0	0.50889	0	0	0.140047	0
ENSMUSG00000130208.1	0	0.550348	0.297117	0	0.309508	0.271927	0
ENSMUSG00000130209.1	0	0.995681	1.269599	0.521791	0.075789	0.429538	0.356473
ENSMUSG00000130210.1	45.798338	52.129087	73.676018	44.508582	59.122701	31.050347	91.20001
ENSMUSG00000130211.1	2.660704	3.094913	1.696893	2.862628	4.946167	1.202995	2.815569
ENSMUSG00000130212.1	2.015404	3.652021	4.844535	1.455549	2.013183	2.233536	4.142618
ENSMUSG00000130213.1	0.277354	1.94884	1.703828	1.236106	3.030054	0.144269	5.042599
ENSMUSG00000130214.1	0.403596	0	0	0.121251	0.135288	0	0.178065
ENSMUSG00000130215.1	0.540403	0.422616	0.697877	0.221022	0.815483	0.441708	1.221923
ENSMUSG00000130216.1	0.080621	0.466758	0.4465	0.176829	0.065775	0.342609	0.614968
ENSMUSG00000130217.1	0	0	0	0	0	0	0.234787
ENSMUSG00000130218.1	3.299166	4.06948	3.623128	3.091914	0	0.554914	3.834667
ENSMUSG00000130219.1	0	0	0	0	0	0	0.215233
ENSMUSG00000130220.1	0.624048	0.1473	0.895472	0.407468	0.462814	0.174345	0.159504
ENSMUSG00000130221.1	0	0.834312	0.2548	0	0	0	1.099874
ENSMUSG00000130222.1	0	0.833994	0.834055	0	0	0	0
ENSMUSG00000130223.1	0	0.473124	1.40891	0.119788	0	0.388259	1.515507
ENSMUSG00000130224.1	0.154173	0	0	0	0	0	0
ENSMUSG00000130225.1	0.094262	0	0.603253	0.070019	0.156195	0.269691	0.242925
ENSMUSG00000130226.1	0.139691	0.049891	0.163815	0	0.391086	0.098844	0.292156
ENSMUSG00000130227.1	0.548859	0.163399	1.06568	0.827935	0.461528	0.084305	0.669509
ENSMUSG00000130228.1	0.326435	0.877418	0.542649	0	0	0.483039	1.008536
ENSMUSG00000130229.1	0.261737	2.644636	0.203434	0	0.888814	0.434654	1.912229
ENSMUSG00000130230.1	0.062484	0.221023	0	0.088627	0.04922	0	0
ENSMUSG00000130231.1	0	0	0	0.486729	0	0	0
ENSMUSG00000130232.1	0	0	0.60078	0	0	0	0
ENSMUSG00000130233.1	0.090178	0.065885	0.071903	0.400066	0.074393	0.085726	0.231512
ENSMUSG00000130234.1	0.297527	0	0	0	0	0	0.294456
ENSMUSG00000130235.1	2.806214	4.241953	2.163376	2.43629	3.311357	1.15488	3.460782
ENSMUSG00000130236.1	0.941164	1.442356	0.4518	0.365684	0.405832	0.422667	2.043321
ENSMUSG00000130237.1	0	0	0	0	0	0	0
ENSMUSG00000130238.1	0.189132	0.138753	1.210724	0.070263	0	0	0.738651
ENSMUSG00000130239.1	0	0.196264	0	0	0.885478	0.363225	0.673961
ENSMUSG00000130240.1	0.255392	0	0	0	0.711277	0	0.253871
ENSMUSG00000130241.1	1.71279	0.204805	1.053146	0.624365	0.231218	0.752962	1.16937
ENSMUSG00000130242.1	1.384356	1.90441	2.158227	1.140135	1.212829	0.800925	4.085206
ENSMUSG00000130243.1	2.624324	1.186139	0.579115	1.382612	1.59977	0.981761	1.320309
ENSMUSG00000130245.1	0.433572	0.16112	0.350405	0	0.637268	0	0.471626
ENSMUSG00000130246.1	1.068428	0.807296	0.733175	0.124995	0.437861	0.170631	1.019475
ENSMUSG00000130247.1	1.946972	3.133298	2.203792	1.881158	2.479539	0.633821	4.412316
ENSMUSG00000130248.1	2.070078	1.097195	1.743027	0.620911	0.793567	0.755289	1.807144
ENSMUSG00000130249.1	0.561076	1.490229	1.471046	2.311035	0.860388	0.582072	4.856649
ENSMUSG00000130250.1	0.073902	0	0.058077	0	0	0.069671	0.124309
ENSMUSG00000130251.1	1.510073	0.9574	1.358158	0	1.077946	0.411166	3.369755
ENSMUSG00000130252.1	4.78157	1.976848	7.165502	2.466459	2.225231	1.188519	5.490625
ENSMUSG00000130253.1	0	0	0.179142	0	0	0.298048	0
ENSMUSG00000130254.1	0.364509	0.207288	0.547194	0	0.151976	0.834043	0.193376
ENSMUSG00000130255.1	0	0	1.417153	0	2.317476	0	1.102846
ENSMUSG00000130256.1	0.273493	0.066675	0.58201	0.134959	0.451734	0.043366	0.15619
ENSMUSG00000130257.1	0.591812	0.157996	0	0	0	0	0
ENSMUSG00000130258.1	0.358007	0.561938	0.411316	0.426713	0	0.369383	1.202566
ENSMUSG00000130259.1	0.657263	0.992906	0.703342	0.110277	0.550394	1.119802	1.923047
ENSMUSG00000130260.1	1.687549	2.244995	0.906619	1.583335	0.59889	1.029266	2.688888
ENSMUSG00000130261.1	0.173877	0	0.586358	0.411817	0	0	0.725189
ENSMUSG00000130262.1	0.254665	0	0.202243	0.062395	0	0.241197	0.144556
ENSMUSG00000130263.1	0.215227	0	0.347706	0.162015	0.090315	0.155772	0.280757
ENSMUSG00000130265.1	0.268434	0.307883	1.435622	0.62438	0	0.27976	1.266398
ENSMUSG00000130266.1	0	0	0	0	0	0	0
ENSMUSG00000130267.1	0.62994	0.245775	1.093125	0.124474	0	0.241719	1.511264
ENSMUSG00000130268.1	0.515996	0.268005	0.576013	0.492687	0.248792	0.089399	0.313898
ENSMUSG00000130269.1	0.422247	0.321645	0.891058	0.42433	0.431108	0.28004	1.121701
ENSMUSG00000130270.1	0.087847	0.678129	1.065473	0.58318	0.144584	0.416914	1.849808
ENSMUSG00000130271.1	0	0.271807	0.079396	0.101417	0.052275	0.06365	0.424538
ENSMUSG00000130272.1	1.484497	0.888854	0.85604	0.51982	0.314312	0.507846	1.019815
ENSMUSG00000130273.1	0.827963	0.373555	0.35743	0	1.687499	0	0.821227
ENSMUSG00000130274.1	1.65153	0.815611	1.316717	0.581133	0.345843	0.147327	0.973608
ENSMUSG00000130275.1	3.076416	3.609647	3.780694	1.048743	0.949877	1.309129	5.950737
ENSMUSG00000130276.1	0.663724	0.60871	0.943581	0.575941	0.892927	0.215045	0.743335
ENSMUSG00000130277.1	0	0	0	0	0	0.118864	0.219433
ENSMUSG00000130278.1	0.309888	0.821586	1.693349	0	0.515875	0	0
ENSMUSG00000130279.1	0.252783	0.117034	2.802561	0	1.244027	0.346085	0.802919
ENSMUSG00000130280.1	0	0	0	0	0	0	0
ENSMUSG00000130281.1	0.129311	0	0	0	0	0	0.125262
ENSMUSG00000130282.1	0.22326	0	0	0	0	0.150224	0.190435
ENSMUSG00000130283.1	0	0.329417	0.349801	0.75253	0.558322	0.053505	0.964168
ENSMUSG00000130284.1	0	0.499138	0.921328	0	0	1.632572	1.076076
ENSMUSG00000130285.1	1.09419	0.737425	0.805425	0.814251	0.455026	0.304423	0.633292
ENSMUSG00000130286.1	4.245855	6.932143	11.813956	11.713184	10.379765	2.079276	8.447859
ENSMUSG00000130287.1	0.090038	1.980888	0.789637	0.332827	0.668395	0.689542	0.462242
ENSMUSG00000130288.1	0.906827	2.114434	1.714475	0.460735	0.681974	1.058272	3.383562
ENSMUSG00000130289.1	10.036189	1.253727	9.489718	4.521685	3.894988	0.944304	13.224133
ENSMUSG00000130290.1	0.589845	0.259434	0.154925	0	0.324542	0	0.440631
ENSMUSG00000130291.1	0	0	0.430992	0	0	0.064803	0.867341
ENSMUSG00000130292.1	0.368637	0	0.544913	0	0	0.250562	0.19865
ENSMUSG00000130293.1	0.256981	0	0.231291	0	0.621765	0.137606	0.582445
ENSMUSG00000130294.1	0.429585	0	0	0	0	0	0
ENSMUSG00000130295.1	0.885056	0.25668	0.833528	0.174662	0.453522	0.263375	0.819646
ENSMUSG00000130296.1	0	0	1.490653	0	0	0.454071	2.647756
ENSMUSG00000130297.1	12.074393	10.351419	11.883534	7.484648	5.800889	6.79657	17.057584
ENSMUSG00000130298.1	0.304222	0.16493	0.649537	0.155164	0.313634	0.054135	0.183252
ENSMUSG00000130299.1	0.297527	0.782271	1.309595	0.265323	0	0.465424	2.944558
ENSMUSG00000130300.1	0	0.630341	0.409484	0	0.710834	0	0
ENSMUSG00000130301.1	0.138762	0.099058	0.108419	0	0.055469	0	0.058047
ENSMUSG00000130302.1	1.050795	0	2.505048	0	0	0.406776	1.014592
ENSMUSG00000130303.1	1.369559	0.234686	0.477367	0	0	0.567213	0
ENSMUSG00000130304.1	0	0	0.766829	0	0	0	0.441982
ENSMUSG00000130305.1	0.0715	0.040798	0.223596	0	0	0.05713	0.047797
ENSMUSG00000130306.1	2.314846	1.187185	2.889706	0.999913	0.552402	1.232726	3.749195
ENSMUSG00000130307.1	0.725985	0.201734	0.810243	0.26798	0.22227	0.252143	1.299696
ENSMUSG00000130308.1	0.241519	0.349542	0	0	0	0.114035	0
ENSMUSG00000130309.1	0.226613	0	0.462022	0	0.287035	0	1.043095
ENSMUSG00000130310.1	0	0	0	0	0	0	0.631669
ENSMUSG00000130311.1	0.169138	0	0.142145	0	0.295392	0	0
ENSMUSG00000130312.1	0.228979	0	0.77288	0	0.206562	0.116888	0.212548
ENSMUSG00000130313.1	0.374807	0	0	0.708148	0	0.545687	0
ENSMUSG00000130314.1	0.770406	0	0.635723	0.122359	0.521961	0.431591	0.682351
ENSMUSG00000130315.1	3.184128	0.597072	3.27966	2.122061	4.144365	1.801906	4.947746
ENSMUSG00000130316.1	0.882193	0.882373	0.89687	0.36598	0.424171	0.060935	0.631791
ENSMUSG00000130317.1	0.51538	1.196942	0.526651	0	0.070525	0.28496	0.219636
ENSMUSG00000130318.1	0.803504	0.419365	0.182281	0.187222	0.416897	0	0.216194
ENSMUSG00000130319.1	1.552882	0	0.665149	0	0.02705	0.24925	0.402541
ENSMUSG00000130320.1	0	0	0.454557	0.167838	0	0.106235	0.575804
ENSMUSG00000130321.1	0.848162	0.400993	0.631449	0	0.453067	0.224497	0.48918
ENSMUSG00000130322.1	0	0.797077	0	0.537964	0	0.087889	0
ENSMUSG00000130323.1	0.712766	0.798853	0.710118	1.337163	0.544767	0.929765	0.702652
ENSMUSG00000130324.1	0	1.586842	1.215149	0.994023	1.307767	0.238602	0.714012
ENSMUSG00000130325.1	0.188357	0	0	0	0.16796	0.487773	1.217677
ENSMUSG00000130326.1	0	0.52535	0.727682	0.397569	0.294531	0.086527	0.306242
ENSMUSG00000130327.1	4.105323	2.540353	9.005364	2.91286	5.157362	3.757584	9.388789
ENSMUSG00000130328.1	0	0.405484	0	0	0	0	0
ENSMUSG00000130329.1	4.532421	6.680705	7.894	5.513126	6.827359	5.913399	11.311465
ENSMUSG00000130330.1	0.228833	0.242316	0.286562	0.363175	0.543434	0.233136	0.27572
ENSMUSG00000130331.1	0.12557	0.177739	0.048646	0	0.049488	0.029656	0.104088
ENSMUSG00000130333.1	1.29388	0.779559	1.595404	0.291233	0.600091	0.719618	1.433246
ENSMUSG00000130334.1	0.204721	0	1.224919	0	0.557267	0.423519	0
ENSMUSG00000130335.1	0.749444	1.259553	1.9395	0.640091	0	0.385127	1.676731
ENSMUSG00000130336.1	0.258866	1.512673	0.959897	1.416026	0.684533	0.970226	3.210882
ENSMUSG00000130337.1	0.563106	0.48634	0	0.247394	0	0	1.102288
ENSMUSG00000130339.1	0.302222	0.074645	0.731673	0.902839	0	0.194274	1.452676
ENSMUSG00000130340.1	0	0	0.192093	0.100402	0	0	0
ENSMUSG00000130341.1	2.363428	1.159488	1.59666	1.755118	0	0	1.240435
ENSMUSG00000130342.1	0.860019	0.205266	0.505447	0.103317	0.172644	0.50695	0.901494
ENSMUSG00000130343.1	2.72666	1.488116	3.276358	1.351562	1.057072	0.887429	4.298669
ENSMUSG00000130344.1	2.917883	1.138988	2.077894	1.000522	1.028183	1.003259	3.78877
ENSMUSG00000130345.1	6.927296	4.527246	10.51531	4.753889	6.112806	3.617794	16.151683
ENSMUSG00000130346.1	0.773261	0	0	0	0	0.255272	0
ENSMUSG00000130347.1	14.218803	6.136278	13.055581	2.140591	8.018728	7.781666	23.737743
ENSMUSG00000130348.1	0.665114	0.511993	1.430583	0	0.725837	0.139188	0.836068
ENSMUSG00000130349.1	0.239834	0	0.206132	0	0.22567	0.122905	1.829173
ENSMUSG00000130350.1	0.421964	0	0	0	0.257678	0.146384	0
ENSMUSG00000130351.1	0	0	0.180267	0	0.137957	0	0.156684
ENSMUSG00000130352.1	0	0	0	0	0	0	0
ENSMUSG00000130353.1	0.609528	2.380882	1.58091	0.567115	0.640196	0.488316	1.771756
ENSMUSG00000130354.1	1.750168	1.244044	0.751835	0.901094	2.000225	0.911116	1.851311
ENSMUSG00000130355.1	1.24304	0.394321	1.543544	0	0.88988	0.662032	0
ENSMUSG00000130357.1	0.950736	0.567975	1.023649	0.286761	0.329218	0.434456	1.996045
ENSMUSG00000130358.1	0.589783	1.487804	1.823132	0.444887	2.138734	0.435409	3.02728
ENSMUSG00000130359.1	1.025903	1.053309	1.513064	1.185161	0.82453	0.569326	1.740551
ENSMUSG00000130360.1	0.222808	1.452837	1.915432	0.368335	1.021826	0.580052	0.839906
ENSMUSG00000130361.1	0.450414	0	0.249493	0.466625	0.259624	0.604216	0.403979
ENSMUSG00000130362.1	0.451485	0	1.328697	0.23392	0.260298	0	0.945074
ENSMUSG00000130363.1	1.500086	2.139823	2.040179	1.955505	2.671894	1.508024	2.604389
ENSMUSG00000130364.1	0	0	0	0	0	0	1.110419
ENSMUSG00000130365.1	0.175276	0.299026	0.610297	0.078304	0.021529	0.194386	0.255258
ENSMUSG00000130366.1	1.06808	0.622511	0.966422	0.090181	1.305589	0.867939	2.6039
ENSMUSG00000130367.1	0	0.186936	1.236192	0.304862	0	0.130946	0.274436
ENSMUSG00000130368.1	0	0	0	0	0	0	0
ENSMUSG00000130369.1	1.816555	0.475956	1.807324	0.500852	0	0	1.587392
ENSMUSG00000130370.1	0	0.086536	0.707517	0	0.09772	0.337529	0.303693
ENSMUSG00000130371.1	0.553435	0.857002	0.624787	0.288442	0.386205	0.559493	0.869755
ENSMUSG00000130372.1	0.225925	0.369574	0.776711	0.375003	0.832256	0.11731	0.640047
ENSMUSG00000130373.1	2.116761	0.321668	0.46672	0.397164	0.600575	1.130771	3.603287
ENSMUSG00000130374.1	0	0	0.339539	0.323567	0.359315	0.411166	0.92613
ENSMUSG00000130375.1	0.107614	0.319697	0.689122	0.153172	0.180629	0	0.555934
ENSMUSG00000130376.1	2.30679	5.024601	4.122257	1.365006	2.116351	2.726044	13.696821
ENSMUSG00000130377.1	1.400919	0.715357	1.550083	0	0.482475	0.225329	1.669487
ENSMUSG00000130378.1	0.315255	0	0	0.284134	0.315737	0.331414	0.314926
ENSMUSG00000130379.1	0	0.859873	0.931258	0	0	0	0.37716
ENSMUSG00000130380.1	3.066397	2.646546	4.941916	4.176757	2.282074	2.361156	6.712409
ENSMUSG00000130381.1	1.615573	0.309431	0	0.208994	0	0	0.241358
ENSMUSG00000130382.1	0.057588	0.296699	0.310293	0	0.089815	0.10891	1.933228
ENSMUSG00000130383.1	0.623449	0.368303	0.779125	0.066929	0.776667	0.226691	0.305407
ENSMUSG00000130384.1	0.147187	0.520664	1.709222	1.190589	1.20564	1.562044	1.28945
ENSMUSG00000130385.1	2.154975	1.482645	1.947684	0.186885	3.937054	0.594232	5.608923
ENSMUSG00000130386.1	0	0	0.484634	0	0	0	1.398303
ENSMUSG00000130387.1	0.249166	0.843962	0.305556	0.285245	0.317565	0.061077	0.658783
ENSMUSG00000130388.1	16.247411	17.000074	20.605854	8.867433	12.152136	9.56653	36.190923
ENSMUSG00000130389.1	4.583651	2.604901	3.088218	1.620436	1.922311	1.651615	6.623473
ENSMUSG00000130390.1	0	0	0	0	0	0	0
ENSMUSG00000130391.1	0	0	0	0.608834	0	0	0
ENSMUSG00000130392.1	0	0	3.020242	0	0	0	0
ENSMUSG00000130393.1	0.693573	0	0.419061	0.151742	0	0	0.347541
ENSMUSG00000130394.1	0.397503	0	0.317895	0.048644	0.193994	0.214362	0.408381
ENSMUSG00000130395.1	1.171356	0.485939	0.265466	0.306984	0.685004	0.039585	0.782538
ENSMUSG00000130396.1	0	0	0	0	0	0	1.182451
ENSMUSG00000130397.1	0.395463	0	0.649489	0.505536	0	0.390713	0.540315
ENSMUSG00000130398.1	0	0	1.451872	0	0.429555	0	0
ENSMUSG00000130399.1	0.518177	0	0.323736	0.471432	0.742003	0.795014	0.659872
ENSMUSG00000130400.1	4.746166	3.928594	7.390693	3.304615	3.42522	1.805502	6.718335
ENSMUSG00000130401.1	0.914367	2.147842	1.883619	0.545953	0.910156	0.637831	6.359014
ENSMUSG00000130402.1	0.968886	1.618832	0.416723	1.233669	0.228396	0.372502	2.312071
ENSMUSG00000130403.1	0.946957	1.502391	2.729836	0.448487	1.347405	1.267124	2.495147
ENSMUSG00000130404.1	0.422359	0.655115	1.955271	0.561903	0.506311	0.380741	2.115011
ENSMUSG00000130405.1	1.464787	0.091707	0.498232	0.278966	0	0.179092	0.966428
ENSMUSG00000130406.1	0.162452	1.037623	0	0.823718	0.735671	0	0.315055
ENSMUSG00000130407.1	0.351212	0.059985	0.095211	0.088842	0.296858	0.170958	0.21076
ENSMUSG00000130408.1	0.394553	0	0	0	0	0	0.816987
ENSMUSG00000130409.1	50.370322	26.234548	61.754894	15.321091	24.358241	26.629439	82.842863
ENSMUSG00000130410.1	0.609985	0.312411	1.13184	0.211003	0.822051	0.879777	0.97464
ENSMUSG00000130411.1	0	0	1.633697	0.214597	0.192326	0.348009	0.202593
ENSMUSG00000130412.1	0.627641	0	0.179142	0.342777	0	0	0.979535
ENSMUSG00000130413.1	0.232814	0	0.599029	0.195643	1.303782	0.238911	0.220887
ENSMUSG00000130414.1	0	0	2.183659	0.388365	0.215653	0.475455	1.097165
ENSMUSG00000130415.1	0.248957	0	0	0	0	0.511572	0.238584
ENSMUSG00000130416.1	0	0	0	0	0	0	0.232669
ENSMUSG00000130417.1	0.573325	0.497643	1.506942	0.506238	0	1.042666	1.689297
ENSMUSG00000130418.1	0	0.226716	0.082318	0	0.085403	0.147327	0
ENSMUSG00000130419.1	0	1.051051	1.668468	0	0	0.33697	1.419961
ENSMUSG00000130420.1	5.917419	2.269366	4.791958	0.963699	1.746645	3.153776	5.271502
ENSMUSG00000130421.1	0.163303	0	0	0	0	0	0
ENSMUSG00000130422.1	0.341901	0.39682	0.414753	0.176649	0.257844	0.165106	0.27172
ENSMUSG00000130423.1	0	0	0	0.045963	0.051085	0.060981	0.05365
ENSMUSG00000130424.1	0.571504	0.37917	0.506572	0.055303	0.366034	0.477889	0.624205
ENSMUSG00000130425.1	0.409441	0	1.04993	0.201587	0.743023	0.488723	0
ENSMUSG00000130426.1	0.239867	0.694957	0.306002	0.364439	0.438229	0.13155	0.688495
ENSMUSG00000130427.1	0	0	0	0	0	0	0
ENSMUSG00000130428.1	1.377269	0.314983	0.167953	0	0.532031	0.305513	1.464245
ENSMUSG00000130429.1	0.886899	0.847918	1.239186	2.089803	0.39348	0.679749	1.477857
ENSMUSG00000130430.1	3.909524	1.796279	3.770327	3.790405	0.808554	1.395389	3.961922
ENSMUSG00000130431.1	0.103623	0.180755	0.19797	0	0.039931	0.171659	0.084691
ENSMUSG00000130432.1	1.07636	1.047222	0.947666	0	0.165364	0.512624	0.202819
ENSMUSG00000130433.1	0.228158	0.187749	0.195963	0	0	0	0.647399
ENSMUSG00000130434.1	0.437894	0.396666	0.81092	0.227443	0.166302	0.19774	0.562213
ENSMUSG00000130435.1	0	0.214538	1.091533	0.072438	1.08031	0.139438	1.005106
ENSMUSG00000130436.1	0	0	0	0	0	0	0
ENSMUSG00000130437.1	0.198853	0.277743	0.339539	0.093547	0.314482	0.061116	0.655065
ENSMUSG00000130438.1	1.028066	0.44609	2.809981	1.339007	1.605209	0.494456	0.992459
ENSMUSG00000130439.1	0.393249	0.343272	0.658191	0.028417	0.467108	0.445099	0.896409
ENSMUSG00000130440.1	0	0	0	0.19781	0	0.36106	0.223127
ENSMUSG00000130441.1	0.150793	0.21925	0.663976	0.110551	0.122916	0.062416	0.391917
ENSMUSG00000130442.1	0.704893	1.920983	2.572077	0.44923	0.856873	1.612701	2.250876
ENSMUSG00000130443.1	0	0.113405	1.35099	0	0	0.445736	0.397706
ENSMUSG00000130444.1	2.488051	0.2492	3.208602	0.33038	0.367211	0.188529	0.873765
ENSMUSG00000130445.1	0.755154	1.309846	1.606228	0.854438	1.430928	0.632659	3.256634
ENSMUSG00000130446.1	0.142216	0.29786	0.107014	0	0.435284	0.399254	0
ENSMUSG00000130448.1	0.239076	0.921658	1.232515	0.21772	0.674347	0.367579	0.683489
ENSMUSG00000130449.1	2.158941	2.503295	2.015179	1.326691	0.983336	0.213984	5.766516
ENSMUSG00000130450.1	0.808179	0.92292	0.756727	0.52143	0.290497	0.712776	0.836155
ENSMUSG00000130451.1	1.050795	0	1.531448	0	0	0.35315	1.557809
ENSMUSG00000130452.1	1.269464	1.122117	3.2644	1.086164	2.114703	1.505898	5.386127
ENSMUSG00000130453.1	1.540944	0	1.324453	0.54458	0.201472	0.368116	0.218373
ENSMUSG00000130455.1	0.945679	0.442783	0.962338	0.17959	0.300009	0	0.10371
ENSMUSG00000130456.1	0.841765	0	0	0	0	0	0
ENSMUSG00000130457.1	3.907031	1.018807	5.528931	1.314679	3.184529	2.513737	11.68877
ENSMUSG00000130458.1	0	0	0	0	0	0.239335	0
ENSMUSG00000130459.1	0	0	0.680163	0	0	0	0
ENSMUSG00000130460.1	0	0	0.337025	0	0	0	0.386041
ENSMUSG00000130461.1	0	0	0.928386	0	0	0.733356	0.702341
ENSMUSG00000130462.1	9.608802	4.890004	13.184403	8.159584	9.292863	6.072417	12.091281
ENSMUSG00000130463.1	0.486095	0.151169	0.165552	0	0.167248	0.134361	0.401917
ENSMUSG00000130464.1	0	0	0	0	0	0	0
ENSMUSG00000130465.1	0.23933	0	0.210247	0.054422	0.060035	0.247358	0.353226
ENSMUSG00000130466.1	0	0	0	0	0.677325	2.639693	0
ENSMUSG00000130467.1	0.464484	1.493275	0.720998	0.68761	0.422265	0.727678	1.538083
ENSMUSG00000130468.1	0.423857	0.359913	0.229559	0	0.036734	0.341727	0.171946
ENSMUSG00000130469.1	0.49558	0.194895	0.151713	0.128763	0.287595	0.081759	0.262388
ENSMUSG00000130470.1	0.219451	0	0.94325	0.18087	0.401494	0.114264	0.619241
ENSMUSG00000130471.1	0.758447	0.421092	0.277974	0.170714	1.158837	0.476969	1.352339
ENSMUSG00000130472.1	0.931255	0.577832	0.399353	0	0.434594	0	0.883548
ENSMUSG00000130473.1	0	0	0	0	0	0	0.341255
ENSMUSG00000130474.1	0	0	0	0	1.869033	0	0
ENSMUSG00000130475.1	1.277896	3.404046	2.267157	6.34592	0.641256	0.168199	0.959096
ENSMUSG00000130476.1	0.333606	0.89666	0	0.910951	0	0	1.578699
ENSMUSG00000130477.1	0.685438	2.009438	0	0.672705	0	0.362592	3.552763
ENSMUSG00000130478.1	0.768593	0.785076	0.456295	0.225083	0.479799	0.442899	0.615027
ENSMUSG00000130479.1	0.219836	0.300393	0.459566	0	0.236168	0.195823	0.369482
ENSMUSG00000130480.1	0.508837	0	0.570318	0	0.296266	0.174075	0.308011
ENSMUSG00000130481.1	2.009149	0.985097	1.365382	0	0	0.268671	0
ENSMUSG00000130482.1	0.128491	0.097012	0.105314	0.296839	1.086147	0.126526	0.259197
ENSMUSG00000130483.1	1.932331	0	0	0	0.785718	0	3.928059
ENSMUSG00000130484.1	0.580256	0	1.153759	0	0.521615	0.199971	0.179572
ENSMUSG00000130485.1	0.111834	0.500136	0.090585	0.084488	0	0	0.390443
ENSMUSG00000130486.1	0.397601	0.091104	0.486352	0.379431	0.587602	0.707789	1.583113
ENSMUSG00000130487.1	0	0	0	0.439992	0.454964	0	0.38334
ENSMUSG00000130488.1	0.656225	0.642684	2.062512	0.231784	1.295187	0.0541	1.710031
ENSMUSG00000130489.1	1.654676	1.178591	1.437686	0.945825	1.978832	0.128143	4.027884
ENSMUSG00000130490.1	0	0	0.15704	0	0	0.046816	0.253098
ENSMUSG00000130491.1	0	0.13966	0.150621	0.141407	0.157092	0	0.163039
ENSMUSG00000130492.1	0	0	0	0	0	0	0
ENSMUSG00000130493.1	0	0	0	0.302086	0	0	0
ENSMUSG00000130494.1	0	0	0.190411	0	0	0	0
ENSMUSG00000130495.1	0.612562	0	0.130284	0	0.07701	0.107011	0.593013
ENSMUSG00000130496.1	0	0.319272	0	0	0	0.403497	0
ENSMUSG00000130497.1	1.019588	1.100018	0	0	1.083365	0	1.706155
ENSMUSG00000130498.1	1.061476	0.866458	1.62319	1.03626	0.233612	0.420857	2.36833
ENSMUSG00000130499.1	0	0.349074	0.554264	0	0	0	0.202153
ENSMUSG00000130500.1	2.019899	0	0	0	0	0	0
ENSMUSG00000130501.1	0.45388	0	0	0	0	0	0
ENSMUSG00000130502.1	0.075945	1.656336	0.418882	1.751667	0.184614	0.107356	0.832593
ENSMUSG00000130503.1	0.876934	0	0.397813	0.427569	0	0	0
ENSMUSG00000130504.1	0.378104	0	0.324744	0.202214	0.796739	0	1.088115
ENSMUSG00000130505.1	0	0	0	1.080927	0.603641	0	1.146334
ENSMUSG00000130506.1	0.258866	0.143047	0.448111	0	0	0.093888	0
ENSMUSG00000130507.1	0.444311	0	0.190979	0.183501	0	0	0.418556
