gene_names	male_24m_1	male_24m_2	male_24m_4	male_24m_7	male_3m_3	male_3m_5	male_3m_6
ENSMUSG00000104138	Gm36949	0.810414902514843	0.940338930499781	2.36188612738691	-0.53250924546224	0.221816070705927	1.40761986223537	0.476994968139682
ENSMUSG00000103748	Gm38243	1.69102195371793	2.19860641758703	2.47996103609374	0.723507350499979	1.48156935030714	2.28706647836393	1.77165697116026
ENSMUSG00000041670	Rims1	0.360427369079314	1.01829566849494	1.52938118809231	-0.591041241085829	1.06401111866209	1.43276035816567	0.0766762220711392
ENSMUSG00000101227	Gm29506	0.417721203154255	0.489100891023181	1.28174974889922	-1.41512678804682	0.197671014142291	0.661001112600076	-1.58330917917457
ENSMUSG00000134304	ENSMUSG00000134304	1.52676637503344	1.67670963640769	2.41786033507452	0.908741907281396	1.67155921921949	1.73625204432732	1.18061991392156
ENSMUSG00000026158	Ogfrl1	3.7127197992862	3.1126115337101	3.77838149448552	4.54188175651922	2.57204300934777	4.47304274872408	4.41702239000374
ENSMUSG00000026156	B3gat2	0.00145127136839207	0.290847507771634	1.52796214283459	-0.0568650124194541	0.832067917563929	1.29825080971221	0.624625660855116
ENSMUSG00000026155	Smap1	3.39765626852539	3.4038947251735	3.64855812955654	3.89121405194211	2.16157056271005	3.63384798248046	3.67198981234967
ENSMUSG00000026154	Sdhaf4	3.53165366052972	3.30980823489957	3.7365354944819	3.99604299641236	2.78996076814311	3.83610002676286	3.79961740423098
ENSMUSG00000026153	Fam135a	1.96124031065931	1.8353827988862	2.67249478682802	1.24561800431904	1.50890567878794	1.98183592359614	2.06295662068599
ENSMUSG00000026147	Col9a1	0.599344158948337	1.59545921578873	1.49986706756302	-0.84769148868698	2.88708626300303	2.94086850726266	0.680762089214035
ENSMUSG00000026141	Col19a1	0.179605682978512	1.78967446227867	2.12333267967905	0.464691288620099	1.24503525232322	1.78831696902014	0.208712387986811
