gene_id	SRR9126859_1	SRR9126934_1	SRR9127063_1	SRR9127293_1	SRR9127308_1	SRR9127357_1	SRR9127396_1
ENSMUSG00000134716.1	0.131782	0.151811	0.258434	0	0.099263	0.493984	0.31985
ENSMUSG00000134717.1	0.102934	0.066576	0.08692	0	0.015057	0	0
ENSMUSG00000134718.1	0.623733	0.338493	0.25729	0.468754	0.10345	0.501186	0.398984
ENSMUSG00000134719.1	0.606313	0.402316	0.991088	0	0	0.418714	0.404927
ENSMUSG00000134720.1	0.44232	0	0.899287	0.023553	0	0.114213	0.461747
ENSMUSG00000134721.1	0.183909	0.063558	0.721317	0.199915	0	0.387777	0.334776
ENSMUSG00000134722.1	1.313337	1.371539	3.28865	2.381723	2.707733	0.724385	2.052877
ENSMUSG00000134723.1	0.301161	0	0	0	0	0	0
ENSMUSG00000134724.1	0	0	1.024186	0	0.226846	0.105834	0.530837
ENSMUSG00000134725.1	0.162655	0	0.159489	0	0	0	0.296088
ENSMUSG00000134726.1	0.265253	1.100048	0	0	0	0.186431	0
ENSMUSG00000134727.1	0	0	0.078449	0	0	0.056232	0.218459
ENSMUSG00000134728.1	0	0.136587	0	0.071603	0.110059	0	0.269788
ENSMUSG00000134729.1	0.17504	0	0.171633	0	0.065924	0	0
ENSMUSG00000134730.1	0	0	0	0	0	0	0
ENSMUSG00000134731.1	0.217738	0.049724	0.258643	0.121645	0.036125	0.101124	0.34921
ENSMUSG00000134732.1	0	0.088275	0.375686	0.27766	0	0.26929	1.046176
ENSMUSG00000134733.1	0	0.142213	0.252956	0.081625	0.080402	0.060439	0
ENSMUSG00000134734.1	0.206485	0	0	0	0	0	0
ENSMUSG00000134735.1	0.126543	0	0.06204	0	0	0.08894	0
ENSMUSG00000134736.1	0	0	0	0	0	0	0.298904
ENSMUSG00000134737.1	0.228364	0.473531	0.223919	0	0.172013	0	0.20785
ENSMUSG00000134738.1	0.254675	0.422471	0.549378	0.073824	0.153465	0.322193	0.278156
ENSMUSG00000134739.1	1.155375	0	1.120314	0	0	1.516984	0
ENSMUSG00000134740.1	0.453723	0	0.56119	0	0.341762	0.956688	0.936972
ENSMUSG00000134741.1	0	0.080522	0.228458	0	0	0	0.318094
ENSMUSG00000134742.1	2.787192	2.579654	2.409454	3.22582	2.607222	1.49285	2.495217
ENSMUSG00000134743.1	0.096903	0	0.189953	0	0.109441	0.204237	0.088161
ENSMUSG00000134744.1	0	0	0	0	0	0	0.213505
ENSMUSG00000134745.1	1.150721	0.164375	0.746156	0.26796	0	0	0.440426
ENSMUSG00000134746.1	0.087475	0.030221	0.271442	0.031686	0.095531	0.177448	0.145916
ENSMUSG00000134747.1	4.202794	1.912447	6.101737	2.252399	1.652793	1.774937	7.169765
ENSMUSG00000134748.1	0	0.241565	0	0.084424	0	0	0
ENSMUSG00000134749.1	0	0	0	0	0	0	14.958858
ENSMUSG00000134750.1	0.37944	0	0.652019	0	0.296961	0.282637	0.950583
ENSMUSG00000134751.1	0.096187	0	0.06204	0.034853	0.072452	0.067604	0.172763
ENSMUSG00000134752.1	0.207776	0.163026	1.11785	0.034185	0.208668	0.612432	0.171739
ENSMUSG00000134753.1	0	0.238336	0	0.999544	1.818118	0	1.569216
ENSMUSG00000134754.1	0.26731	0.369525	0.524213	0.096858	0.500064	0.469692	1.338132
ENSMUSG00000134755.1	1.705909	0.518758	0.743462	0.737875	0.768396	0.239896	1.279773
ENSMUSG00000134756.1	0	0	0.222446	0	0	0.159448	0.309723
ENSMUSG00000134757.1	1.143397	0.928405	2.742139	0.169228	0.38009	1.104142	0.674174
ENSMUSG00000134758.1	0.594399	0.131682	0.436193	0.453835	0.579759	0.079606	0.529272
ENSMUSG00000134759.1	0	1.208008	0.258763	0.063748	0.159594	0.259938	0.240194
ENSMUSG00000134760.1	0.089334	0	0.262785	0	0.20187	0	0
ENSMUSG00000134761.1	2.180314	0.639341	2.733327	1.196164	0.885152	1.931288	4.868318
ENSMUSG00000134762.1	0.475627	0.177207	1.075757	0	0.386229	0.709945	0.350022
ENSMUSG00000134763.1	0	0.101208	0	0.053056	0	0.282437	0
ENSMUSG00000134764.1	0	0.588937	1.670944	0.617476	0	0	0
ENSMUSG00000134765.1	0	0.386458	3.934294	0	0	0	6.62234
ENSMUSG00000134766.1	0.746932	0.024984	0.176184	0.209554	0.190584	0.101619	0.274102
ENSMUSG00000134767.1	0	0	0	0	0	0	0.609412
ENSMUSG00000134768.1	0	0	0.336994	0.083021	0	0.483111	0.72989
ENSMUSG00000134769.1	0.084105	0.377862	0.542613	0.82488	0.190053	0.034715	0.229648
ENSMUSG00000134770.1	5.162268	3.230759	6.005185	1.847695	3.631577	3.050979	11.981305
ENSMUSG00000134771.1	0.223183	0.276893	0.339636	0	0.078439	0.081193	0.208679
ENSMUSG00000134772.1	0.829249	1.815043	2.913635	1.402209	1.717714	1.165664	1.509513
ENSMUSG00000134773.1	0	0.042868	0.729749	0.08989	0	0	0
ENSMUSG00000134774.1	0.223915	0	0.65867	0.162269	0	0.157377	0
ENSMUSG00000134775.1	0.639553	0.428236	1.500119	0.445398	0.344787	0.109589	1.706703
ENSMUSG00000134776.1	2.761065	2.093603	0.249341	0.138676	0.402554	0.080697	2.023872
ENSMUSG00000134777.1	0.080946	0.111899	0.07937	0.05866	0	0.056892	0.810418
ENSMUSG00000134778.1	0.073839	0.379174	0.941226	0	0.222475	0	0.201619
ENSMUSG00000134779.1	4.429759	2.918347	8.792875	6.377072	6.28227	3.676195	4.895108
ENSMUSG00000134780.1	0.027057	0	0.642889	0.020652	0	0.155606	0.181807
ENSMUSG00000134781.1	0.28938	0.223259	1.390581	0.349991	0	2.294254	1.434366
ENSMUSG00000134782.1	0.734123	0.271875	0.526894	0.192819	0.142323	0.063362	0.18034
ENSMUSG00000134783.1	0.09205	0	0.086552	0	0	0.170829	0.147349
ENSMUSG00000134784.1	0	0	0	0	0	0	0.231366
ENSMUSG00000134785.1	0	0.769636	0.566653	0	0.10833	0.392182	0.125101
ENSMUSG00000134786.1	0.644604	0.628175	1.324329	0.305711	0.485585	0.775239	1.054697
ENSMUSG00000134787.1	0.235022	0.036077	0.50127	0.01886	0.117373	0.055884	0.282411
ENSMUSG00000134788.1	0.262942	0	0.065638	0.136108	0	0.091057	0.041914
ENSMUSG00000134789.1	0	0	0	0	0.236125	1.101635	1.997235
ENSMUSG00000134790.1	0.225379	0	0	0	0	0	0.615398
ENSMUSG00000134791.1	0.169588	0.039073	0.388003	0.163865	0.298061	0	0.102903
ENSMUSG00000134792.1	0	0.768851	0	0.403054	0.698224	0	0.674952
ENSMUSG00000134793.1	0	0	0	0	0	0	4.39977
ENSMUSG00000134794.1	0.607252	0	1.786294	0	0	0	0
ENSMUSG00000134795.1	0.907443	0	2.076153	1.315227	0.455682	2.125968	1.376544
ENSMUSG00000134796.1	1.54401	1.988858	2.110002	1.977278	0.981493	0.838314	2.885844
ENSMUSG00000134797.1	0.297052	0	0.570674	0	0.183561	0.057093	0.184837
ENSMUSG00000134798.1	0.194636	0.156953	0.28627	0.117542	0.146607	0.159598	0.376326
ENSMUSG00000134799.1	0.188722	0.347338	0.361884	0.146985	0.188966	0.390594	0.372267
ENSMUSG00000134800.1	0.178668	0.123494	0	0	0	0.062788	0.080269
ENSMUSG00000134801.1	0	0	0	0	0.603869	0	0
ENSMUSG00000134802.1	0.345356	0.117048	0.120355	0.095404	0.162498	0.483528	0.154974
ENSMUSG00000134803.1	0.526981	1.949375	2.262653	0	0.401659	0.471284	1.232548
ENSMUSG00000134804.1	2.706134	1.082909	4.21187	0.826095	1.073389	2.001814	4.801794
ENSMUSG00000134805.1	0.141324	0.390728	0.138573	0.153623	0	0	0.064314
ENSMUSG00000134806.1	0.140175	0.295868	0	0	0	0.394083	0.388638
ENSMUSG00000134807.1	0.154632	0	0.303244	0	0	0.217364	0.281482
ENSMUSG00000134808.1	2.163017	0	2.120913	0	0	1.013508	0
ENSMUSG00000134809.1	0.717896	0.213554	0.803094	0.523285	0.179749	0.407636	1.400539
ENSMUSG00000134810.1	0.792711	0.386694	1.068761	0.596544	0.844209	0.691637	0.895862
ENSMUSG00000134811.1	0.27513	0	0.265711	0.049095	0	0	0
ENSMUSG00000134812.1	0.349444	0.543441	0.557075	0.064572	0.262553	0.177211	1.052994
ENSMUSG00000134813.1	0.030954	0.064186	0.030402	0.044864	0	0.043512	0.115931
ENSMUSG00000134814.1	0	0	0.783667	0	0	0	0
ENSMUSG00000134815.1	0	0	0	0	0	0	0
ENSMUSG00000134816.1	0.097409	0	0.095513	0	0	0.068464	0
ENSMUSG00000134817.1	0.923024	0.701548	3.383532	1.566175	0	0.988222	1.133862
ENSMUSG00000134818.1	0	0	0	0.549143	0	0	0
ENSMUSG00000134819.1	0.383785	1.200859	0.310323	0.825914	0.827472	0.289129	0.83767
ENSMUSG00000134820.1	0.379999	0.554288	0.372602	0.036803	0.146332	0.045642	0.153849
ENSMUSG00000134821.1	0.231948	0	0.06591	0.044307	0	0.054341	0.492594
ENSMUSG00000134822.1	0.212858	0	0.208714	0	0.961997	0.149605	0.387473
ENSMUSG00000134823.1	0.151573	0.15715	0.222934	0.164765	0.057086	0.159798	0.344893
ENSMUSG00000134824.1	0	0	0	0	0	0	0
ENSMUSG00000134825.1	0.107423	0	0	0	0	0	0.195547
ENSMUSG00000134826.1	0.329156	0.330116	0.375006	0.415345	0.611574	0.268544	0.159283
ENSMUSG00000134827.1	0.375732	0.067904	0.712178	0.074152	0.427554	0.121484	1.100968
ENSMUSG00000134828.1	2.167442	0.540338	0.316751	0.641342	0.107826	0.531995	1.445995
ENSMUSG00000134829.1	2.377487	0.276527	0.651516	0.242727	0	1.142195	3.964796
ENSMUSG00000134830.1	0.319445	0.6575	2.319053	0.146987	0	1.578366	1.828506
ENSMUSG00000134831.1	1.57599	0.409324	1.711476	0.499314	0.630361	0.762704	1.08422
ENSMUSG00000134832.1	1.4061	0.11009	0.829402	0.229314	0.244116	0.423543	0.289933
ENSMUSG00000134833.1	0	0	0.206169	0.057315	0.845663	0.901808	0.743731
ENSMUSG00000134834.1	0	0.42646	0.266363	0.402503	0.429048	0.543923	0.307699
ENSMUSG00000134835.1	0.44783	0.154769	0.548892	0.162269	0.252993	0	0
ENSMUSG00000134836.1	0	0	0.410121	0	0	0	0.119722
ENSMUSG00000134837.1	0	0	0	0	0	0	0
ENSMUSG00000134838.1	0.310657	0	0.152305	0	0	0	0
ENSMUSG00000134839.1	0.392639	0.423237	1.735474	0.264069	0.343182	0.189608	1.129694
ENSMUSG00000134840.1	0.049121	0.237665	0.288989	0.213584	0.554998	0.034524	0.223542
ENSMUSG00000134841.1	1.903397	0.608871	2.163774	0.057447	0.483744	0.64474	1.536245
ENSMUSG00000134842.1	0	0.364172	0	0.094657	0	0.183607	0.36066
ENSMUSG00000134843.1	0.144583	0.099935	0.425305	0	0.217811	0.457285	0.526378
ENSMUSG00000134845.1	0	0.17458	0.131744	0	0	0.108129	0.453432
ENSMUSG00000134846.1	0.299072	0.183266	0.204338	0.083763	0.936725	0.161513	0.556157
ENSMUSG00000134847.1	6.599916	4.489367	9.281992	2.301077	3.348132	4.505074	11.272113
ENSMUSG00000134848.1	0.323404	0.027942	0.356404	0.045518	0	0.382273	0.272064
ENSMUSG00000134849.1	0.50079	0.203082	0.386824	0.225626	0.255942	0.193365	0.29473
ENSMUSG00000134850.1	0	0	0.076324	0	0	0	0
ENSMUSG00000134851.1	0	0.16381	0.232383	0	0	0.249857	0.32356
ENSMUSG00000134853.1	0.342546	0	0.223919	0	0	0.080252	0
ENSMUSG00000134854.1	0	0	0.492404	0	0.378261	0	0.152356
ENSMUSG00000134855.1	0.178146	0	0.427996	0	0.476117	0	0.179114
ENSMUSG00000134856.1	0.171745	0	0.196417	0.124428	0.064665	0	0.052092
ENSMUSG00000134857.1	0.116694	0	0	0	0	0	0
ENSMUSG00000134858.1	0	0.039724	0	0	0.346071	0	0.432017
ENSMUSG00000134859.1	0	0.50739	0	0.089996	0	0	0
ENSMUSG00000134860.1	0.707088	0.177603	0.5039	0.227176	0.094451	0.469552	1.093174
ENSMUSG00000134861.1	0.27513	0	0.449624	0	0	0	0
ENSMUSG00000134862.1	0.271519	0	0.133117	0	0.153389	0.095418	0.185346
ENSMUSG00000134863.1	1.565019	0.44048	0	0.293626	0.413302	0	1.161846
ENSMUSG00000134864.1	0	0	0	0	0	0	0
ENSMUSG00000134865.1	0.116327	0.040135	0.46837	0.165316	0.022497	0.244417	0.208139
ENSMUSG00000134866.1	0.21418	0	0	0	0	0	0.19494
ENSMUSG00000134867.1	0.803817	0.095977	0.317694	0	0.071554	0.395377	0.551784
ENSMUSG00000134868.1	0	0.445499	3.159945	0	0	0	0.879953
ENSMUSG00000134869.1	1.013068	1.574368	0.056373	0.39779	0.631768	0.251353	1.057103
ENSMUSG00000134870.1	6.036729	3.873338	8.700487	3.018669	3.321154	3.539605	9.938561
ENSMUSG00000134871.1	0	0	0	0	0	0.132293	0
ENSMUSG00000134872.1	0	0	0	0.128151	0.112441	0.124288	0
ENSMUSG00000134873.1	0.2372	0.020494	0	0	0	0	0
ENSMUSG00000134874.1	0.145498	0	0.734239	0.084139	0.476583	0.163206	0.105674
ENSMUSG00000134875.1	0.226118	0.156291	0	0	0.08516	0	0.41161
ENSMUSG00000134876.1	0.179599	0.186206	0.176103	0.195229	0	0	0.245198
ENSMUSG00000134877.1	0.027809	0	0.10907	0	0.041893	0.058636	0.075932
ENSMUSG00000134878.1	0.382579	0	0	0	0.092764	0.278576	0.336271
ENSMUSG00000134879.1	0.282647	0	0	0	0	0	0
ENSMUSG00000134880.1	0.194941	0.10469	0.445542	0.292701	0	0.035485	0.275713
ENSMUSG00000134881.1	0.136296	0.282621	0	0	0	0	0.49621
ENSMUSG00000134882.1	0.498237	0	0	0	1.876462	1.400731	2.720881
ENSMUSG00000134883.1	0.138406	0.191331	0.632844	0.057315	0.193613	0.256684	0.449904
ENSMUSG00000134884.1	0.128189	0.177207	0	0	0.096557	0.180194	0
ENSMUSG00000134885.1	1.037081	0.179206	0.599468	0.054325	0.11293	0.105374	2.170519
ENSMUSG00000134886.1	0.070953	0	0.069571	0	0	0.024934	0.032289
ENSMUSG00000134887.1	0	0	3.02647	0.447357	0	0.433872	1.685569
ENSMUSG00000134888.1	3.061476	2.355766	2.221942	1.081445	1.06366	2.459987	4.39684
ENSMUSG00000134889.1	0.151907	0.067329	0.297901	0.141183	0.146745	0	0.622175
ENSMUSG00000134890.1	0.536004	0	0	0	0	0	0
ENSMUSG00000134891.1	0	0	0	0	0	0	0
ENSMUSG00000134892.1	0.57154	0	0	0	0.112441	0.209836	0
ENSMUSG00000134893.1	0	0	0	0	0	0.187877	0
ENSMUSG00000134894.1	0.072168	0	0.308811	0	0.055029	0.154104	0
ENSMUSG00000134895.1	0.274109	0	0.107509	0.079457	0	0.616498	0
ENSMUSG00000134896.1	0.35749	0.41068	1.278932	0	0	0.386326	0
ENSMUSG00000134897.1	0.643537	0.27206	0.240499	0.398522	0.520579	0.422904	1.480509
ENSMUSG00000134898.1	0.253924	0.070204	0.455343	0.220819	0	0.264154	0.462228
ENSMUSG00000134899.1	0	0	1.024597	0	0	0	0.237767
ENSMUSG00000134900.1	0	0	0	0	0	0	0
ENSMUSG00000134901.1	0	0	0.231587	0	0	0	0
ENSMUSG00000134903.1	1.51608	0	0	0	0	0	0
ENSMUSG00000134904.1	0.141614	0.097882	0	0.051313	0	0.398129	0.322231
ENSMUSG00000134905.1	0	0.194566	0	0.509987	0	0.394932	0.256207
ENSMUSG00000134906.1	1.328811	1.236706	1.709715	0.782287	0.389945	0.880436	2.260256
ENSMUSG00000134907.1	0	0	0	0.038094	0.079189	0	0.047843
ENSMUSG00000134908.1	0	0	0	0	0.08775	0	0
ENSMUSG00000134909.1	0.254487	0.048741	0.463397	0	0	0.089432	0.128365
ENSMUSG00000134910.1	1.823901	2.767242	2.320276	3.190512	2.851933	1.188341	2.512784
ENSMUSG00000134911.1	0.085761	0.028374	0.070504	0.286212	0.285087	0.366897	0.11209
ENSMUSG00000134912.1	2.885187	0.642476	1.239569	0.465538	0	0	1.157099
ENSMUSG00000134913.1	0	0	0.536694	0.198328	0	0.643434	0.55549
ENSMUSG00000134914.1	0	0	0	0	0.025489	0	0
ENSMUSG00000134915.1	0	0.290342	0.506188	0.053243	0.400307	0	0.331478
ENSMUSG00000134916.1	1.333597	0.263363	0.74722	0	0.574009	0.535696	1.040396
ENSMUSG00000134917.1	0.913611	0.567347	0.30351	0.073812	0	0	0.73217
ENSMUSG00000134918.1	0.710988	0	0	0	0	0	0.16178
ENSMUSG00000134919.1	0.204647	0.035363	0	0	0	0	0.186263
ENSMUSG00000134920.1	0.719374	0.22892	0.234952	0.239515	0.083016	0.495127	0.450425
ENSMUSG00000134921.1	1.260908	0	0	0	0.316589	0.441134	1.530186
ENSMUSG00000134922.1	3.241064	3.343445	6.418748	1.777212	2.86579	2.609235	6.6071
ENSMUSG00000134923.1	0	0	0.03732	0	0	0	0.103925
ENSMUSG00000134924.1	0.336633	0.0971	0.226924	0.060987	0.063399	0.059148	0.153192
ENSMUSG00000134925.1	0.689945	0	0.200497	0	0.076846	1.052048	0.624583
ENSMUSG00000134926.1	0.093716	0.448296	0.423971	0.078337	0.162846	0.227926	0.07636
ENSMUSG00000134927.1	0.103088	0.070947	0.454866	0	0.038825	0.240984	0.044581
ENSMUSG00000134928.1	0.691407	0.313679	0.614004	0.677493	0.222122	0.35261	0.7244
ENSMUSG00000134929.1	6.434637	2.964338	10.955572	0.133277	7.896061	0.408281	8.096039
ENSMUSG00000134930.1	0.361107	0.706899	0.227466	0.326955	0.629965	0	0.254831
ENSMUSG00000134931.1	0	0	0.169908	0.188362	0	0.198656	0
ENSMUSG00000134932.1	0	0	0	0	0	0	0
ENSMUSG00000134933.1	0.148326	0.045059	0.281222	0.234017	0.199899	0.045836	0.268329
ENSMUSG00000134934.1	2.110979	1.20535	2.75279	0.760117	0.519549	0.556954	3.399813
ENSMUSG00000134935.1	0.755247	0.579904	0.920706	0.299814	0.28694	0.476526	1.055454
ENSMUSG00000134936.1	0.198558	0	0	0	0	0.046518	0.06024
ENSMUSG00000134937.1	0.37492	0.621211	0.49992	0.209525	0.246818	0.463001	0.298948
ENSMUSG00000134938.1	0.105452	0.218664	0.413599	0.611361	0.158862	0.074116	0.671856
ENSMUSG00000134939.1	0	0.017988	0.051037	0.044784	0.058809	0	0.023687
ENSMUSG00000134940.1	0	0.433352	0.307379	0	0.078709	0.220328	0.380428
ENSMUSG00000134941.1	0	0.3185	0.150609	0.055656	0.115697	0.053978	0.489303
ENSMUSG00000134942.1	1.731367	0.942229	2.863051	2.216025	1.354941	1.301995	5.753495
ENSMUSG00000134943.1	0.170571	0.055973	0	0	0	0.056719	0.3199
ENSMUSG00000134944.1	0	0	0	0	0	0	0
ENSMUSG00000134945.1	0.160386	0.221715	0.31455	0	0.604045	0.112726	0.149387
ENSMUSG00000134946.1	1.930277	0.73203	2.714292	0.829451	0.993809	2.230905	11.580051
ENSMUSG00000134947.1	0.090269	0.062557	0.412338	0.109843	0.080166	0.074803	0.164752
ENSMUSG00000134948.1	0.109123	0	0.160499	0	0	0.115045	0.099321
ENSMUSG00000134949.1	0.209835	0.096691	0.480085	0.152065	0	0	0.063662
ENSMUSG00000134951.1	0.326337	0.150375	0.106662	0	0	0.382273	0
ENSMUSG00000134952.1	0.061358	0	0.290175	0.014822	0.384221	0.129374	0.52272
ENSMUSG00000134953.1	0.271841	0.28194	0.131635	0	0.10107	0.295552	0.522353
ENSMUSG00000134954.1	0	11.027368	0	0	0	0	0
ENSMUSG00000134955.1	0.080756	0	0.171924	0	0	0.123234	0.179893
ENSMUSG00000134956.1	0.343456	0.112959	0.132077	0.355299	0.369297	0	0.125041
ENSMUSG00000134957.1	0.160455	0	0.1985	0	0	0.178355	0.188689
ENSMUSG00000134958.1	0	0.179206	0	0	0	0	1.415878
ENSMUSG00000134959.1	3.491008	1.002258	1.771839	0	1.330417	1.275002	2.022941
ENSMUSG00000134960.1	0.464938	0.142828	0.854146	0.149749	0.214017	0.553896	0.493701
ENSMUSG00000134961.1	0.301888	0	0.227229	0.134351	0.40498	0.157377	0
ENSMUSG00000134962.1	0.407282	0	0.591124	0.062921	0	0.534131	0
ENSMUSG00000134963.1	0	1.175278	0.683569	1.01009	0	0.245313	0
ENSMUSG00000134964.1	0.394872	0.225601	0.777568	0.17251	0.204922	0.384223	0.993437
ENSMUSG00000134965.1	0	0	0	0	0.257161	0	0
ENSMUSG00000134966.1	0.079454	0.430742	0.077907	0	0.424633	0	0.724392
ENSMUSG00000134967.1	0	0.043733	0.18612	0	0	0.222349	0.230351
ENSMUSG00000134968.1	0	0	0	0	0.166659	0.066644	0.055619
ENSMUSG00000134969.1	0.663133	0	0.866967	0.640753	0	0	1.005939
ENSMUSG00000134970.1	0.379977	0.131319	0.093145	0	0.214661	0.066766	0.086461
ENSMUSG00000134971.1	0	0.058303	0.050129	0	0	0	0
ENSMUSG00000134972.1	0	0.361821	0.50857	0	0	0	0.54637
ENSMUSG00000134973.1	0.871795	0.252225	0.676041	0.344136	0	0	0.830299
ENSMUSG00000134974.1	1.490247	0.94129	1.31855	0.273084	0.307415	1.179917	1.045191
ENSMUSG00000134975.1	9.24385	5.482276	9.910863	3.520833	3.859802	6.372635	15.574054
ENSMUSG00000134976.1	0.672235	0.805041	0.989468	0.736224	0.087356	0.36279	1.735801
ENSMUSG00000134977.1	0.045253	0	0.046344	0	0	0	0.10297
ENSMUSG00000134978.1	0.796724	0.155273	0.978844	0.597024	0.683657	0.512882	1.342047
ENSMUSG00000134979.1	1.473091	0	2.303028	3.558088	4.176957	0.812387	0.715373
ENSMUSG00000134981.1	0	0	0	0	0.07005	0.040495	0
ENSMUSG00000134982.1	0.163426	0	0.278261	0	0	0.114863	0.367462
ENSMUSG00000134983.1	0.085248	0.588937	0.835472	0.061778	0.032106	0	0
ENSMUSG00000134984.1	0.671745	0.154769	0	0	0.337324	0	0
ENSMUSG00000134985.1	0.213297	0.196572	0	0	0.214218	0	0.194136
ENSMUSG00000134986.1	0.431468	0	0.32827	0.424577	0	0.471462	0.079378
ENSMUSG00000134987.1	3.035439	2.427206	3.381299	0.951471	1.325909	1.703877	5.036578
ENSMUSG00000134988.1	1.102907	0.083765	1.423209	0	0.762225	0.393303	1.178247
ENSMUSG00000134989.1	0.443841	0.630836	1.6928	0	0.107776	1.195974	3.235756
ENSMUSG00000134990.1	0	0.114588	0	0	0.249749	0.107003	0.301782
ENSMUSG00000134991.1	3.168541	0.730025	2.071243	0	2.386671	0	0
ENSMUSG00000134992.1	0.44783	0	0	0	0	0	0
ENSMUSG00000134993.1	0.107423	0	0	0	0.404578	0.302007	0
ENSMUSG00000134994.1	3.088936	0.165222	0.29458	0	0.050295	0	0.263793
ENSMUSG00000134995.1	0	0	0.119476	0	0	0.782665	0
ENSMUSG00000134996.1	0.976436	0.55023	0.831359	1.086432	0.916737	0.242188	0.881362
ENSMUSG00000134997.1	0	0	0	0	0	3.086415	0
ENSMUSG00000134998.1	0.21267	0	0.14895	0.088068	0.149275	0.170827	0.470088
ENSMUSG00000134999.1	0	0	0	0	0	0	0
ENSMUSG00000135000.1	0	0.159962	0	0	0	0	0.10532
ENSMUSG00000135001.1	0.14338	0	0.140589	0	0.054	0	0.32625
ENSMUSG00000135002.1	0	0	0.325113	0	0.499499	0.582598	0.150891
ENSMUSG00000135003.1	1.286677	0	0	0	0	0	0.468437
ENSMUSG00000135004.1	0	0	0	0	0	0	0
ENSMUSG00000135005.1	0.271164	0.183907	0.221571	0.038564	0	0	0.246804
ENSMUSG00000135006.1	0	0	0	0	0.343024	0	0
ENSMUSG00000135008.1	0.968688	0.357036	1.825126	0.269059	1.361944	0	2.102725
ENSMUSG00000135009.1	0.538471	0.177869	0.645419	0	0	0	0.213991
ENSMUSG00000135010.1	0.32737	0.075425	0.213998	0	0.082196	0.076696	0.496603
ENSMUSG00000135011.1	0	0	0.14388	0	0	0	0
ENSMUSG00000135012.1	0.071099	0	0.104572	0.025762	0	0	0.032356
ENSMUSG00000135013.1	0.868887	0.960892	0.372023	0.220518	0.435237	0.224816	1.224515
ENSMUSG00000135014.1	0.424783	0.357874	0.101537	0.121504	0	0.039281	0.772703
ENSMUSG00000135015.1	0.243177	0.380789	0.203917	0.249606	0.066772	0.301258	0.541873
ENSMUSG00000135016.1	0.271519	0.187672	0	0.131178	0.272692	0.063612	0.164752
ENSMUSG00000135017.1	0.405682	0.140202	0	0.318404	0.661003	0.142565	0.1943
ENSMUSG00000135018.1	0	0	0	0	1.330765	0.310432	0
ENSMUSG00000135019.1	0	0	0.593188	0	0	0	0.314639
ENSMUSG00000135020.1	0.366178	0.368573	0.522862	0.228339	0.283868	0.190835	0
ENSMUSG00000135021.1	0	0	0.168218	0	0	0.48231	0.468437
ENSMUSG00000135022.1	4.83349	3.77855	6.950721	2.910455	2.273953	3.295666	8.247818
ENSMUSG00000135023.1	0.151098	0.035004	0.194117	0	0.074008	0.071186	0.256789
ENSMUSG00000135024.1	0.207729	0.035895	0.101843	0.070492	0.201609	0	0
ENSMUSG00000135025.1	1.857729	1.535473	3.588092	0.68772	1.104106	1.383583	3.10197
ENSMUSG00000135026.1	0.109296	0.302179	0.162205	0.063748	0.26504	0.061827	0.47732
ENSMUSG00000135027.1	0.969066	2.344343	0	0	0	0	0.441007
ENSMUSG00000135028.1	0.306243	0.042335	0.240225	0	0	0.086096	0
ENSMUSG00000135029.1	0.309959	0.238941	0.084741	0.11463	0.119146	0.488641	0.062896
ENSMUSG00000135030.1	0	0.170246	0.241512	0.178495	0.371056	0.173115	0.224181
ENSMUSG00000135031.1	0.023174	0.112124	0.045446	0.100764	0.122189	0.231329	0.168738
ENSMUSG00000135032.1	0.271384	0.046967	0.171199	0.063264	0.052579	0.184072	0.190599
ENSMUSG00000135033.1	2.776196	1.453094	2.003422	0.878931	0.646174	0.7311	2.395155
ENSMUSG00000135034.1	1.230084	0.152785	1.819894	0.320377	0.294322	0.54926	2.400575
ENSMUSG00000135035.1	0	0	0	0	2.079744	1.29373	0.837678
ENSMUSG00000135036.1	0.050636	0	0.04965	0.223673	0.857302	0.366081	0.285321
ENSMUSG00000135037.1	0.609391	0.199197	2.179237	0.361168	0.357131	0.542134	1.755128
ENSMUSG00000135038.1	0	0	0	0.052007	0	0	0
ENSMUSG00000135039.1	0	5.723192	0	0	0	0	1.884085
ENSMUSG00000135040.1	1.854633	0.511653	2.075698	0.735428	0.630728	1.018287	3.401054
ENSMUSG00000135041.1	0.171776	0.083395	0.227326	0	0.015675	0.088867	0.152581
ENSMUSG00000135042.1	0.148633	0.06116	0	0	0	0.034822	0
ENSMUSG00000135043.1	0.041725	0	0.874093	0.281704	0.117763	0.178864	0.184892
ENSMUSG00000135044.1	0	0	0	0	0	0	0.19494
ENSMUSG00000135045.1	1.361392	0	0.402325	0	0.130501	0.055005	1.600986
ENSMUSG00000135047.1	0	0	0	0	1.413777	0	3.416643
ENSMUSG00000135048.1	3.200995	1.747366	3.640673	1.1949	1.659209	2.499896	4.308422
ENSMUSG00000135049.1	0.045017	0.081404	0	0.163116	0.067817	0.03164	0.245838
ENSMUSG00000135050.1	36.134982	29.320941	38.791795	28.286449	28.552594	26.522308	48.181765
ENSMUSG00000135051.1	0.095235	0.108817	0.462878	0.312715	0.64884	0.332796	0.589391
ENSMUSG00000135052.1	0	0	0.62947	0.077366	0	0.075034	0.302288
ENSMUSG00000135053.1	0.052565	0	0.46388	0.076187	0	0	0.14353
ENSMUSG00000135054.1	0.318114	0.062597	0.166703	0.386535	0.403234	0.240015	1.386705
